Address,City,State,Zip,CASS_Results,RecordNum,UNITID,INSTNM,Zip Code,GEO_GeoLevel,GEO_MatchStatus,GEO_Score,GEO_Latitude,GEO_Longitude,GEO_FirstLine,GEO_LastLine,CASS_Address,CASS_AddressPlusSuite,CASS_CarrierRoute,CASS_City,CASS_DeliveryPointCheckDigit,CASS_DeliveryPointCode,CASS_ErrorCode,CASS_LastLine,CASS_Plus4,CASS_State,CASS_StatusCode,CASS_ZIP,Z9_Census_BLOCK,Z9_Census_ID,Z9_Census_TRACT,Z9_County_FIPS,Z9_Latitude,Z9_Longitude,Z9_Match_Code,Z9_Record_Type,Z9_State_FIPS,GEO_City,GEO_Province,GEO_PostalCode,GEO_HouseNumber,GEO_StreetPreDir,GEO_StreetPreType,GEO_StreetName,GEO_StreetPostType,GEO_StreetPostDir,GEO_UnitDesignator,GEO_UnitNumber,GEO_StateAbbrev,GEO_CensusId,GEO_ClusterLevelID,GEO_IntersectingHouseNumber,GEO_IntersectingStreetPreDir,GEO_IntersectingStreetPreType,GEO_IntersectingStreetName,GEO_IntersectingStreetPostType,GEO_IntersectingStreetPostDir,GEO_MFPreDirChanged,GEO_MFStreetNameChanged,GEO_MFStreetPreChanged,GEO_MFStreetPostChanged,GEO_MFPostDirChanged,GEO_MFUnitDesAssumed,GEO_MFAddNumberOutOfRange,GEO_MFAddLetterMovedToUnitNum,GEO_MFEvenOddAddDiffer,GEO_MFSuppliedCity,GEO_MFSuppliedState,GEO_MFSuppliedPostCode,GEO_MFCityChanged,GEO_MFStateChanged,GEO_MFPostCodeChanged,GEO_MFUsedCityAlias,CASS_AddressRange,CASS_AddressTypeCode,CASS_AddressTypeString,CASS_CityAbbreviation,CASS_CMRA,CASS_CongressionalDistrict,CASS_CountyFIPS,CASS_CountyName,CASS_ErrorString,CASS_EWSFlag,CASS_LACS,CASS_MSA,CASS_PMSA,CASS_PostDirection,CASS_PreDirection,CASS_PrivateMailbox,CASS_PrivateMailboxName,CASS_PrivateMailboxNumber,CASS_StreetName,CASS_Suffix,CASS_Suite,CASS_SuiteName,CASS_SuiteRange,CASS_SuiteStatus,CASS_TimeZone,CASS_TimeZoneCode,CASS_Urbanization,CASS_ZIPType
451 E 400 N,Price,UT,84501,AS01,3242,230092,Utah State University-College of Eastern Utah,84501,Actual,Match,90.2,39.6080642,-110.8030721,451 E 400 N,"PRICE, UT 84501",451 E 400 N,451 E 400 N,C007,Price,0,51," ","Price, UT 84501-2626",2626,UT,V,84501,,,,,,,,,,,UT,84501,451,E,"",400,"",N,"","",UT,490070003001017,490070003001017,"","","","","","",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,451,S,Street,Price,N,03,49007,Carbon,No Error," "," ","","",N,E,"","","",400,"","","","",V,Mountain Time,07,""," "
550 E 300 S,Kaysville,UT,84037-2699,AS01,3243,230162,Davis Applied Technology College,84037-2699,Street,Exact,90.2,41.0299428674084,-111.92615174117,550 E 300 S,"KAYSVILLE, UT 84037",550 E 300 S,550 E 300 S,C004,Kaysville,8,50," ","Kaysville, UT 84037-2661",2661,UT,V,84037,,,,,,,,,,KAYSVILLE,UT,84037,550,E,"",300,"",S,"","",UT,490111271004019,490111271004019,"","","","","","",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,550,S,Street,Kaysville,N,01,49011,Davis,No Error," "," ","","",S,E,"","","",300,"","","","",V,Mountain Time,07,""," "
225 S 700 E,Saint George,UT,84770-3876,AS01,3244,230171,Dixie State University,84770-3876,Street,Exact,90.2,37.1034381584533,-113.568295611301,225 S 700 E,"SAINT GEORGE, UT 84770",225 S 700 E,225 S 700 E,C006,Saint George,4,25," ","Saint George, UT 84770-3875",3875,UT,V,84770,,,,,,,,,,SAINT GEORGE,UT,84770,225,S,"",700,"",E,"","",UT,490532713002013,490532713002013,"","","","","","",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,225,S,Street,Saint George,N,02,49053,Washington,No Error," "," ","","",E,S,"","","",700,"","","","",V,Mountain Time,07,""," "
5588 South Green Street,Murray,UT,84123-6965,"AE09,AS02",3245,230366,Eagle Gate College-Murray,84123-6965,Street,Exact,93.7,40.6501420427694,-111.903094197743,5588 GREEN ST,"MURRAY, UT 84123",5588 S Green St,5588 S Green St,C001,Murray,9,99," ","Murray, UT 84123-6964",6964,UT,V,84123,,,,,,,,,,MURRAY,UT,84123,5588,"","",GREEN,ST,"","","",UT,490351122011003,490351122011003,"","","","","","",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5588,H,Highrise,Murray,N,04,49035,Salt Lake,No Error," "," ","","","",S,"","","",Green,St,"","","",M,Mountain Time,07,""," "
920 W Levoy Dr,Murray,UT,84123,AS01,3246,230384,ITT Technical Institute-Murray,84123,Street,Exact,93.7,40.6745510631829,-111.916735543201,920 LEVOY DR,"MURRAY, UT 84123",920 W Levoy Dr,920 W Levoy Dr,C005,Murray,3,20," ","Murray, UT 84123-2500",2500,UT,V,84123,,,,,,,,,,MURRAY,UT,84123,920,"","",LEVOY,DR,"","","",UT,490351135121002,490351135121002,"","","","","","",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,920,S,Street,Murray,N,04,49035,Salt Lake,No Error," "," ","","","",W,"","","",Levoy,Dr,"","","",V,Mountain Time,07,""," "
95 North 300 West,Salt Lake City,UT,84101-3500,"AE09,AS02",3247,230418,Latter-day Saints Business College,84101-3500,Actual,Match,90.2,40.770826,-111.900039,95 N 300 W,"SALT LAKE CITY, UT 84101",95 N 300 W,95 N 300 W,C001,Salt Lake City,7,99," ","Salt Lake City, UT 84101-3503",3503,UT,V,84101,,,,,,,,,,,UT,84101,95,N,"",300,"",W,"","",UT,490351025001001,490351025001001,"","","","","","",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,95,H,Highrise,Salt Lake Cty,N,02,49035,Salt Lake,No Error," "," ","","",W,N,"","","",300,"","","","",M,Mountain Time,07,""," "
3280 W 3500 S,West Valley City,UT,84119-2632,"AE09,AS02",3248,230472,Everest College-Salt Lake City,84119-2632,Street,Exact,90.2,40.6967971325916,-111.969582086243,3280 W 3500 S,"WEST VALLEY CITY, UT 84119",3280 W 3500 S,3280 W 3500 S,C019,West Valley City,7,99," ","West Valley City, UT 84119-2668",2668,UT,V,84119,,,,,,,,,,WEST VALLEY CITY,UT,84119,3280,W,"",3500,"",S,"","",UT,490351133083010,490351133083010,"","","","","","",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3280,H,Highrise,W Valley City,N,04,49035,Salt Lake,No Error," "," ","","",S,W,"","","",3500,"","","","",M,Mountain Time,07,""," "
200 N Washington Blvd,Ogden,UT,84404-4089,AS01,3249,230490,Ogden-Weber Applied Technology College,84404-4089,Actual,Match,100.0,41.262811,-111.968425,200 N WASHINGTON BLVD,"OGDEN, UT 84404",200 N Washington Blvd,200 N Washington Blvd,C013,Ogden,9,00," ","Ogden, UT 84404-4089",4089,UT,V,84404,,,,,,,,,,,UT,84404,200,N,"",WASHINGTON,BLVD,"","","",UT,490572002021009,490572002021009,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200,S,Street,Ogden,N,01,49057,Weber,No Error," "," ","","","",N,"","","",Washington,Blvd,"","","",V,Mountain Time,07,""," "
150 E College Ave,Ephraim,UT,84627,"AC12,AS01",3250,230597,Snow College,84627,Street,Exact,100.0,39.361493076456,-111.582990489038,150 COLLEGE AVE,"EPHRAIM, UT 84627",150 College Ave,150 College Ave,C002,Ephraim,7,50," ","Ephraim, UT 84627-1550",1550,UT,V,84627,,,,,,,,,,EPHRAIM,UT,84627,150,"","",COLLEGE,AVE,"","","",UT,490399724003006,490399724003006,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,150,S,Street,Ephraim,N,02,49039,Sanpete,No Error," "," ","","","","","","","",College,Ave,"","","",V,Mountain Time,07,""," "
351 West University Blvd,Cedar City,UT,84720,"AS01,AS17",3251,230603,Southern Utah University,84720,Zip9,Exact,100.0,37.67889,-113.07085,351 W UNIVERSITY BLVD,"CEDAR CITY, UT 84720",351 W University Blvd,351 W University Blvd,C021,Cedar City,1,51," ","Cedar City, UT 84720-2415",2415,UT,V,84720,1002,490211104001002,110400,021,37.67889,-113.07085,9,S,49,CEDAR CITY,UT,84720,351,W,"",UNIVERSITY,BLVD,"","","",UT,49000,49000,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,351,S,Street,Cedar City,N,02,49021,Iron,No Error," "," ","","","",W,"","","",University,Blvd,"","","",V,Mountain Time,07,""," "
1350 W. 1890 S.,West Haven,UT,84401,AE02,3252,230621,Stevens-Henager College-Ogden,84401,Zip5,Exact,100.0,41.21593,-111.99937,1350 W 1890 S,"WEST HAVEN, UT 84401",1350 W 1890 S,1350 W 1890 S,,West Haven,,,U,"West Haven, UT 84401",,UT,X,84401,1071,490572019001071,201900,057,41.21593,-111.99937,5,Z,49,WEST HAVEN,UT,84401,1350,W,"",1890,"",S,"","",UT,49000,49000,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1350,,,,,,,,Unknown Street,,,,,S,W,"","","",1890,"","","","",,,,,
1476 Sandhill Road,Orem,UT,84058,AS01,3253,230630,Stevens-Henager College of Business-Provo,84058,Street,Exact,100.0,40.270914407408,-111.711924069247,1476 SANDHILL RD,"OREM, UT 84058",1476 Sandhill Rd,1476 Sandhill Rd,C069,Orem,1,76," ","Orem, UT 84058-7310",7310,UT,V,84058,,,,,,,,,,OREM,UT,84058,1476,"","",SANDHILL,RD,"","","",UT,490490012012003,490490012012003,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1476,S,Street,Orem,N,03,49049,Utah,No Error," "," ","","","","","","","",Sandhill,Rd,"","","",V,Mountain Time,07,""," "
1100 E Lagoon St    124-5,Roosevelt,UT,84066,"AC13,AS01,AS23",3254,230676,Uintah Basin Applied Technology College,84066,Street,Exact,100.0,40.2996771325916,-109.97710969697,1100 E LAGOON ST # 124-5,"ROOSEVELT, UT 84066",1100 E Lagoon St,1100 E Lagoon St # 124-5,C002,Roosevelt,3,00," ","Roosevelt, UT 84066-3000",3000,UT,V,84066,,,,,,,,,,ROOSEVELT,UT,84066,1100,E,"",LAGOON,ST,"",#,124-5,UT,490139405002001,490139405002001,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1100,S,Street,Roosevelt,N,01,49013,Duchesne,No Error," "," ","","","",E,"","","",Lagoon,St,# 124-5,#,124-5,R,Mountain Time,07,""," "
Old Main Hill,Logan,UT,84322-1400,AS01,3255,230728,Utah State University,84322-1400,Zip5,Exact,100.0,41.74219,-111.81039,OLD MAIN HL,"LOGAN, UT 84322",Old Main Hill,Old Main Hill,C000,Logan,2,99," ","Logan, UT 84322-0001",0001,UT,V,84322,,,,,,,,,,LOGAN,UT,84322,"","","",OLD MAIN,HL,"","","",UT,49000,49000,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"",S,Street,Logan," ",00,49005,Cache,No Error," "," ","","","","","","","",Old Main,Hl,"","","",V,Mountain Time,07,"",U
800 W University Parkway,Orem,UT,84058-5999,AS01,3256,230737,Utah Valley University,84058-5999,Street,Exact,100.0,40.2753971325917,-111.72063,800 W UNIVERSITY PKWY,"OREM, UT 84058",800 W University Pkwy,800 W University Pkwy,C072,Orem,9,00," ","Orem, UT 84058-6703",6703,UT,V,84058,,,,,,,,,,OREM,UT,84058,800,W,"",UNIVERSITY,PKWY,"","","",UT,490490022012001,490490022012001,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,800,S,Street,Orem,N,03,49049,Utah,No Error," "," ","","","",W,"","","",University,Pkwy,"","","",V,Mountain Time,07,""," "
4600 S Redwood Rd,Salt Lake City,UT,84123,AS01,3257,230746,Salt Lake Community College,84123,Street,Exact,100.0,40.670025,-111.939030800319,4600 S REDWOOD RD,"SALT LAKE CITY, UT 84123",4600 S Redwood Rd,4600 S Redwood Rd,C008,Salt Lake City,9,00," ","Salt Lake City, UT 84123-3145",3145,UT,V,84123,,,,,,,,,,SALT LAKE CITY,UT,84123,4600,S,"",REDWOOD,RD,"","","",UT,490351135103008,490351135103008,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4600,S,Street,Salt Lake Cty,N,04,49035,Salt Lake,No Error," "," ","","","",S,"","","",Redwood,Rd,"","","",V,Mountain Time,07,""," "
"201 Presidents Circle, ROOM 203",Salt Lake City,UT,84112-9008,AS01,3258,230764,University of Utah,84112-9008,Street,Exact,100.0,40.7646044911227,-111.849440457821,201 PRESIDENTS CIR RM 203,"SALT LAKE CITY, UT 84112",201 Presidents Cir,201 Presidents Cir Rm 203,C001,Salt Lake City,9,53," ","Salt Lake City, UT 84112-9008",9008,UT,V,84112,,,,,,,,,,SALT LAKE CITY,UT,84112,201,"","",PRESIDENTS,CIR,"",RM,203,UT,490351014003017,490351014003017,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,201,H,Highrise,Salt Lake Cty,N,02,49035,Salt Lake,No Error," "," ","","","","","","","",Presidents,Cir,Rm 203,Rm,203,V,Mountain Time,07,""," "
3848 Harrison Blvd,Ogden,UT,84408-1137,AS01,3259,230782,Weber State University,84408-1137,Street,Exact,100.0,41.1933907255686,-111.948586686479,3848 HARRISON BLVD,"OGDEN, UT 84408",3848 Harrison Blvd,3848 Harrison Blvd,C000,Ogden,3,48," ","Ogden, UT 84408-0001",0001,UT,V,84408,,,,,,,,,,OGDEN,UT,84408,3848,"","",HARRISON,BLVD,"","","",UT,490572015003023,490572015003023,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3848,S,Street,Ogden," ",00,49057,Weber,No Error," "," ","","","","","","","",Harrison,Blvd,"","","",V,Mountain Time,07,"",U
1840 South 1300 East,Salt Lake City,UT,84105,AS01,3260,230807,Westminster College,84105,Actual,Match,90.2,40.733237,-111.856696,1840 S 1300 E,"SALT LAKE CITY, UT 84105",1840 S 1300 E,1840 S 1300 E,C018,Salt Lake City,1,40," ","Salt Lake City, UT 84105-3617",3617,UT,V,84105,,,,,,,,,,,UT,84105,1840,S,"",1300,"",E,"","",UT,490351033001000,490351033001000,"","","","","","",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1840,S,Street,Salt Lake Cty,N,02,49035,Salt Lake,No Error," "," ","","",E,S,"","","",1300,"","","","",V,Mountain Time,07,""," "
One College Drive,Bennington,VT,05201-6003,AS01,3261,230816,Bennington College,05201-6003,Street,Exact,100.0,42.9125046152689,-73.2255188245576,1 COLLEGE DR,"BENNINGTON, VT 05201",1 College Dr,1 College Dr,C099,Bennington,2,01," ","Bennington, VT 05201-6003",6003,VT,V,05201,,,,,,,,,,BENNINGTON,VT,05201,1,"","",COLLEGE,DR,"","","",VT,500039710002062,500039710002062,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,S,Street,Bennington,N,01,50003,Bennington,No Error," "," ","","","","","","","",College,Dr,"","","",V,Eastern Time,05,""," "
351 North Ave,Burlington,VT,5401,AS01,3262,230825,Burlington College,5401,Actual,Match,100.0,44.491157,-73.228263,351 NORTH AVE,"BURLINGTON, VT 05401",351 North Ave,351 North Ave,C011,Burlington,0,51," ","Burlington, VT 05401-2921",2921,VT,V,05401,,,,,,,,,,,VT,05401,351,"","",NORTH,AVE,"","","",VT,500070002004024,500070002004024,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,351,S,Street,Burlington,N,01,50007,Chittenden,No Error," "," ","","","","","","","",North,Ave,"","","",V,Eastern Time,05,""," "
62 Alumni Dr,Castleton,VT,5735,"AS01,AS17",3263,230834,Castleton State College,5735,Actual,Match,100.0,43.609245,-73.177978,62 ALUMNI DR,"CASTLETON, VT 05735",62 Alumni Dr,62 Alumni Dr,R099,Castleton,5,62," ","Castleton, VT 05735-4454",4454,VT,V,05735,,,,,,,,,,,VT,05735,62,"","",ALUMNI,DR,"","","",VT,500219636002031,500219636002031,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,62,S,Street,Castleton,N,01,50021,Rutland,No Error," "," ","","","","","","","",Alumni,Dr,"","","",V,Eastern Time,05,""," "
163 S. Willard St,Burlington,VT,5401,"AS01,AS17",3264,230852,Champlain College,5401,Actual,Match,100.0,44.475517,-73.205711,163 S WILLARD ST,"BURLINGTON, VT 05401",163 S Willard St,163 S Willard St,C017,Burlington,7,63," ","Burlington, VT 05401-3902",3902,VT,V,05401,,,,,,,,,,,VT,05401,163,S,"",WILLARD,ST,"","","",VT,500070009001000,500070009001000,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,163,S,Street,Burlington,N,01,50007,Chittenden,No Error," "," ","","","",S,"","","",Willard,St,"","","",V,Eastern Time,05,""," "
1 Abenaki Way,Winooski,VT,05404-2245,AS01,3265,230861,Community College of Vermont,05404-2245,Street,Exact,100.0,44.4915842910955,-73.1816979301098,1 ABENAKI WAY,"WINOOSKI, VT 05404",1 Abenaki Way,1 Abenaki Way,C047,Winooski,3,01," ","Winooski, VT 05404-2245",2245,VT,V,05404,,,,,,,,,,WINOOSKI,VT,05404,1,"","",ABENAKI,WAY,"","","",VT,500070025003014,500070025003014,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,S,Street,Winooski,N,01,50007,Chittenden,No Error," "," ","","","","","","","",Abenaki,Way,"","","",V,Eastern Time,05,""," "
123 Pitkin Road,Plainfield,VT,05667-9432,AS01,3266,230889,Goddard College,05667-9432,Actual,Match,100.0,44.279315,-72.438591,123 PITKIN RD,"PLAINFIELD, VT 05667",123 Pitkin Rd,123 Pitkin Rd,R012,Plainfield,3,23," ","Plainfield, VT 05667-9432",9432,VT,V,05667,,,,,,,,,,,VT,05667,123,"","",PITKIN,RD,"","","",VT,500239540003019,500239540003019,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,123,S,Street,Plainfield,N,01,50023,Washington,No Error," "," ","","","","","","","",Pitkin,Rd,"","","",V,Eastern Time,05,""," "
One Brennan Circle,Poultney,VT,05764-1199,AS01,3267,230898,Green Mountain College,05764-1199,Actual,Match,100.0,43.516773,-73.240303,1 BRENNAN CIR,"POULTNEY, VT 05764",1 Brennan Cir,1 Brennan Cir,C002,Poultney,1,01," ","Poultney, VT 05764-1078",1078,VT,V,05764,,,,,,,,,,,VT,05764,1,"","",BRENNAN,CIR,"","","",VT,50000,50000,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,S,Street,Poultney,N,01,50021,Rutland,No Error," "," ","","","","","","","",Brennan,Cir,"","","",V,Eastern Time,05,""," "
337 College Hill,Johnson,VT,05656-9464,AS01,3268,230913,Johnson State College,05656-9464,Street,Exact,100.0,44.6389707145394,-72.6715725294495,337 COLLEGE HL,"JOHNSON, VT 05656",337 College Hl,337 College Hl,R001,Johnson,7,37," ","Johnson, VT 05656-9741",9741,VT,V,05656,,,,,,,,,,JOHNSON,VT,05656,337,"","",COLLEGE,HL,"","","",VT,500159532001045,500159532001045,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,337,S,Street,Johnson,N,01,50015,Lamoille,No Error," "," ","","","","","","","",College,Hl,"","","",V,Eastern Time,05,""," "
1001 College Rd,Lyndonville,VT,05851-0919,AE02,3269,230931,Lyndon State College,05851-0919,Street,Exact,100.0,44.5355087543897,-72.0265417201991,1001 COLLEGE RD,"LYNDONVILLE, VT 05851",1001 College Rd,1001 College Rd,,Lyndonville,,,U,"Lyndonville, VT 05851",,VT,X,05851,,,,,,,,,,LYNDONVILLE,VT,05851,1001,"","",COLLEGE,RD,"","","",VT,500059573003062,500059573003062,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1001,,,,,,,,Unknown Street,,,,,"","","","","",College,Rd,"","","",,,,,
2582 South Rd,Marlboro,VT,05344-0300,AS01,3270,230940,Marlboro College,05344-0300,Zip5,Exact,100.0,42.86108,-72.72769,2582 SOUTH RD,"MARLBORO, VT 05344",2582 South Rd,2582 South Rd,R098,Marlboro,6,82," ","Marlboro, VT 05344-9801",9801,VT,V,05344,,,,,,,,,,MARLBORO,VT,05344,2582,"","",SOUTH,RD,"","","",VT,50000,50000,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2582,S,Street,Marlboro,N,01,50025,Windham,No Error," "," ","","","","","","","",South,Rd,"","","",V,Eastern Time,05,"",P
Old Chapel,Middlebury,VT,5753,AE11,3271,230959,Middlebury College,5753,Zip5,Exact,100.0,44.00927,-73.17625,OLD CHAPEL,"MIDDLEBURY, VT 05753",Old Chapel,Old Chapel,,Middlebury,,,R,"Middlebury, VT 05753",,VT,X,05753,2016,500019608002016,960800,001,44.00927,-73.17625,5,Z,50,MIDDLEBURY,VT,05753,"","","",OLD CHAPEL,"","","","",VT,50000,50000,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"",,,,,,,,Range Error,,,,,"","","","","",Old Chapel,"","","","",,,,,
56 College Street,Montpelier,VT,5602,AS01,3272,230977,New England Culinary Institute,5602,Actual,Match,100.0,44.25616,-72.566146,56 COLLEGE ST,"MONTPELIER, VT 05602",56 College St,56 College St,C002,Montpelier,6,56," ","Montpelier, VT 05602-3115",3115,VT,V,05602,,,,,,,,,,,VT,05602,56,"","",COLLEGE,ST,"","","",VT,500239548001016,500239548001016,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,56,S,Street,Montpelier,N,01,50023,Washington,No Error," "," ","","","","","","","",College,St,"","","",V,Eastern Time,05,""," "
158 Harmon Drive,Northfield,VT,05663-1035,AS01,3273,230995,Norwich University,05663-1035,Actual,Match,100.0,44.1385,-72.659034,158 HARMON DR,"NORTHFIELD, VT 05663",158 Harmon Dr,158 Harmon Dr,C000,Northfield,6,58," ","Northfield, VT 05663-1000",1000,VT,V,05663,,,,,,,,,,,VT,05663,158,"","",HARMON,DR,"","","",VT,500239555005015,500239555005015,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,158,S,Street,Northfield,N,01,50023,Washington,No Error," "," ","","","","","","","",Harmon,Dr,"","","",V,Eastern Time,05,""," "
One Winooski Park,Colchester,VT,5439,AS01,3274,231059,"Saint Michael's College",5439,Zip5,Exact,86.2,44.49128,-73.18645,1 WINOOSKI PARK,"COLCHESTER, VT 05439",1 Winooski Park,1 Winooski Park,C000,Colchester,7,01," ","Colchester, VT 05439-1000",1000,VT,V,05439,,,,,,,,,,COLCHESTER,VT,05439,1,"","",WINOOSKI,PARK,"","","",VT,50000,50000,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,S,Street,Colchester," ",01,50007,Chittenden,No Error," "," ","","","","","","","",Winooski,Park,"","","",V,Eastern Time,05,"",U
Kipling Rd,Brattleboro,VT,5302,AE11,3275,231068,SIT Graduate Institute,5302,Zip5,Exact,92.9,42.85433,-72.55899,KIPLING RD,"BRATTLEBORO, VT 05302",Kipling Rd,Kipling Rd,,Brattleboro,,,R,"Brattleboro, VT 05302",,VT,X,05302,2002,500259685002002,968500,025,42.85433,-72.55899,5,Z,50,BRATTLEBORO,VT,05302,"","","",KIPLING,RD,"","","",VT,50000,50000,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"",,,,,,,,Range Error,,,,,"","","","","",Kipling,Rd,"","","",,,,,
71 Clement Road,Rutland,VT,05701-3899,AS01,3276,231077,College of St Joseph,05701-3899,Actual,Match,100.0,43.601863,-73.008651,71 CLEMENT RD,"RUTLAND, VT 05701",71 Clement Rd,71 Clement Rd,C006,Rutland,2,71," ","Rutland, VT 05701-3815",3815,VT,V,05701,,,,,,,,,,,VT,05701,71,"","",CLEMENT,RD,"","","",VT,500219633006024,500219633006024,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,71,S,Street,Rutland,N,01,50021,Rutland,No Error," "," ","","","","","","","",Clement,Rd,"","","",V,Eastern Time,05,""," "
982 Mansion Drive,Bennington,VT,05201-6002,AS01,3277,231086,Southern Vermont College,05201-6002,Actual,Match,100.0,42.867671,-73.218582,982 MANSION DR,"BENNINGTON, VT 05201",982 Mansion Dr,982 Mansion Dr,R003,Bennington,6,82," ","Bennington, VT 05201-9269",9269,VT,V,05201,,,,,,,,,,,VT,05201,982,"","",MANSION,DR,"","","",VT,500039710001039,500039710001039,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,982,S,Street,Bennington,N,01,50003,Bennington,No Error," "," ","","","","","","","",Mansion,Dr,"","","",V,Eastern Time,05,""," "
16 Sterling Drive,Craftsbury Common,VT,05827-0072,AE10,3278,231095,Sterling College,05827-0072,Street,Exact,100.0,44.6522354216217,-72.3820004238884,16 STERLING DR,"CRAFTSBURY COMMON, VT 05827",16 Sterling Drive,16 Sterling Drive,,Craftsbury Common,,,R,"Craftsbury Common, VT 05827",,VT,X,05827,,,,,,,,,,CRAFTSBURY COMMON,VT,05827,16,"","",STERLING,DR,"","","",VT,500199517004044,500199517004044,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16,,,,,,,,Range Error,,,,,"","","","","",Sterling,Dr,"","","",,,,,
164 Chelsea Street,South Royalton,VT,05068-0096,AE10,3279,231147,Vermont Law School,05068-0096,Street,Exact,100.0,43.822690929766,-72.5196064752249,164 CHELSEA ST,"SOUTH ROYALTON, VT 05068",164 Chelsea St,164 Chelsea St,,South Royalton,,,R,"South Royalton, VT 05068",,VT,X,05068,,,,,,,,,,SOUTH ROYALTON,VT,05068,164,"","",CHELSEA,ST,"","","",VT,500279651002038,500279651002038,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,164,,,,,,,,Range Error,,,,,"","","","","",Chelsea,St,"","","",,,,,
1 Main Street,Randolph Center,VT,05061-0500,AE02,3280,231165,Vermont Technical College,05061-0500,Zip5,Multiple,,43.95366,-72.58024,,,1 Main Street,1 Main Street,,Randolph Center,,,U,"Randolph Center, VT 05061",,VT,X,05061,2037,500179594002037,959400,017,43.95366,-72.58024,5,Z,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,Unknown Street,,,,,"","","","","",Main,St,"","","",,,,,
85 S Prospect St,Burlington,VT,05405-0160,AS01,3281,231174,University of Vermont,05405-0160,Street,Exact,99.6,44.4782447589003,-73.2007727843506,85 S PROSPECT ST,"BURLINGTON, VT 05401",85 S Prospect St,85 S Prospect St,C000,Burlington,1,85," ","Burlington, VT 05405-1704",1704,VT,V,05405,,,,,,,,,,BURLINGTON,VT,05401,85,S,"",PROSPECT,ST,"","","",VT,500070039002001,500070039002001,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,85,S,Street,Burlington," ",01,50007,Chittenden,No Error," "," ","","","",S,"","","",Prospect,St,"","","",V,Eastern Time,05,"",U
660 Elm St,Montpelier,VT,5602,AS01,3282,231192,Woodbury Institute at Champlain College,5602,Actual,Match,100.0,44.280673,-72.574394,660 ELM ST,"MONTPELIER, VT 05602",660 Elm St,660 Elm St,R005,Montpelier,6,60," ","Montpelier, VT 05602-4001",4001,VT,V,05602,,,,,,,,,,,VT,05602,660,"","",ELM,ST,"","","",VT,500239546001004,500239546001004,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,660,S,Street,Montpelier,N,01,50023,Washington,No Error," "," ","","","","","","","",Elm,St,"","","",V,Eastern Time,05,""," "
