Address,City,State,Zip,CASS_Results,RecordNum,UNITID,INSTNM,Zip Code,GEO_GeoLevel,GEO_MatchStatus,GEO_Score,GEO_Latitude,GEO_Longitude,GEO_FirstLine,GEO_LastLine,CASS_Address,CASS_AddressPlusSuite,CASS_CarrierRoute,CASS_City,CASS_DeliveryPointCheckDigit,CASS_DeliveryPointCode,CASS_ErrorCode,CASS_LastLine,CASS_Plus4,CASS_State,CASS_StatusCode,CASS_ZIP,Z9_Census_BLOCK,Z9_Census_ID,Z9_Census_TRACT,Z9_County_FIPS,Z9_Latitude,Z9_Longitude,Z9_Match_Code,Z9_Record_Type,Z9_State_FIPS,GEO_City,GEO_Province,GEO_PostalCode,GEO_HouseNumber,GEO_StreetPreDir,GEO_StreetPreType,GEO_StreetName,GEO_StreetPostType,GEO_StreetPostDir,GEO_UnitDesignator,GEO_UnitNumber,GEO_StateAbbrev,GEO_CensusId,GEO_ClusterLevelID,GEO_IntersectingHouseNumber,GEO_IntersectingStreetPreDir,GEO_IntersectingStreetPreType,GEO_IntersectingStreetName,GEO_IntersectingStreetPostType,GEO_IntersectingStreetPostDir,GEO_MFPreDirChanged,GEO_MFStreetNameChanged,GEO_MFStreetPreChanged,GEO_MFStreetPostChanged,GEO_MFPostDirChanged,GEO_MFUnitDesAssumed,GEO_MFAddNumberOutOfRange,GEO_MFAddLetterMovedToUnitNum,GEO_MFEvenOddAddDiffer,GEO_MFSuppliedCity,GEO_MFSuppliedState,GEO_MFSuppliedPostCode,GEO_MFCityChanged,GEO_MFStateChanged,GEO_MFPostCodeChanged,GEO_MFUsedCityAlias,CASS_AddressRange,CASS_AddressTypeCode,CASS_AddressTypeString,CASS_CityAbbreviation,CASS_CMRA,CASS_CongressionalDistrict,CASS_CountyFIPS,CASS_CountyName,CASS_ErrorString,CASS_EWSFlag,CASS_LACS,CASS_MSA,CASS_PMSA,CASS_PostDirection,CASS_PreDirection,CASS_PrivateMailbox,CASS_PrivateMailboxName,CASS_PrivateMailboxNumber,CASS_StreetName,CASS_Suffix,CASS_Suite,CASS_SuiteName,CASS_SuiteRange,CASS_SuiteStatus,CASS_TimeZone,CASS_TimeZoneCode,CASS_Urbanization,CASS_ZIPType
9653 Nations Dr,Springdale,AR,72762,AS01,4449,446233,Ecclesia College,72762,Actual,Match,100.0,36.214031,-94.237541,9653 NATIONS DR,"SPRINGDALE, AR 72762",9653 Nations Dr,9653 Nations Dr,R019,Springdale,5,53," ","Springdale, AR 72762-8159",8159,AR,V,72762,,,,,,,,,,,AR,72762,9653,"","",NATIONS,DR,"","","",AR,050070213112114,050070213112114,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9653,S,Street,Springdale,N,03,05007,Benton,No Error," "," ","","","","","","","",Nations,Dr,"","","",V,Central Time,06,""," "
370 S Fair Oaks Ave,Pasadena,CA,91105,AS01,4450,446385,Los Angeles Music Academy,91105,Actual,Match,100.0,34.13933,-118.150035,370 S FAIR OAKS AVE,"PASADENA, CA 91105",370 S Fair Oaks Ave,370 S Fair Oaks Ave,C014,Pasadena,6,70," ","Pasadena, CA 91105-2540",2540,CA,V,91105,,,,,,,,,,,CA,91105,370,S,"",FAIR OAKS,AVE,"","","",CA,060374636024004,060374636024004,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,370,S,Street,Pasadena,N,27,06037,Los Angeles,No Error," "," ","","","",S,"","","",Fair Oaks,Ave,"","","",V,Pacific Time,08,""," "
4130 Belt Rd,Capitol Heights,MD,20743,AS01,4451,446394,Maple Springs Baptist Bible College and Seminary,20743,Actual,Match,100.0,38.864153,-76.94246,4130 BELT RD,"CAPITOL HEIGHTS, MD 20743",4130 Belt Rd,4130 Belt Rd,C024,Capitol Heights,7,30," ","Capitol Heights, MD 20743-5711",5711,MD,V,20743,,,,,,,,,,,MD,20743,4130,"","",BELT,RD,"","","",MD,240338025011018,240338025011018,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4130,S,Street,Capitol Hgts,N,04,24033,Prince Georges,No Error," "," ","","","","","","","",Belt,Rd,"","","",V,Eastern Time,05,""," "
6359 Edgewater Drive,Orlando,FL,32810,AS01,4452,446446,Centura Institute,32810,Actual,Match,100.0,28.61552,-81.4229,6359 EDGEWATER DR,"ORLANDO, FL 32810",6359 Edgewater Dr,6359 Edgewater Dr,C016,Orlando,1,59," ","Orlando, FL 32810-4719",4719,FL,V,32810,,,,,,,,,,,FL,32810,6359,"","",EDGEWATER,DR,"","","",FL,120950151041028,120950151041028,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6359,S,Street,Orlando,N,05,12095,Orange,No Error," "," ","","","","","","","",Edgewater,Dr,"","","",V,Eastern Time,05,""," "
2910 S. Orlando Drive,Sanford,FL,32773,AS01,4453,446552,Southern Technical College,32773,Actual,Match,100.0,28.7725,-81.279709,2910 S ORLANDO DR,"SANFORD, FL 32773",2910 S Orlando Dr,2910 S Orlando Dr,C012,Sanford,2,10," ","Sanford, FL 32773-5316",5316,FL,V,32773,,,,,,,,,,,FL,32773,2910,S,"",ORLANDO,DR,"","","",FL,121170209012037,121170209012037,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2910,S,Street,Sanford,N,05,12117,Seminole,No Error," "," ","","","",S,"","","",Orlando,Dr,"","","",V,Eastern Time,05,""," "
2041 Business Ctr Dr Ste 107,Irvine,CA,92612,"AC05,AE08,AS02,AS23",4454,446561,Stanbridge College,92612,Actual,Match,100.0,33.6786109,-117.85756,2041 BUSINESS CENTER DR STE,"IRVINE, CA 92612",2041 Business Center Dr,2041 Business Center Dr Ste,C030,Irvine,4,99," ","Irvine, CA 92612-1124",1124,CA,V,92612,,,,,,,,,,,CA,92612,2041,"","",BUSINESS CENTER,DR,"",STE,"",CA,060590626102035,060590626102035,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2041,H,Highrise,Irvine,N,45,06059,Orange,No Error," "," ","","","","","","","",Business Center,Dr,"",Ste,"",R,Pacific Time,08,""," "
8702 North 30th Street,Omaha,NE,68112-1810,AS01,4455,446598,Universal College of Healing Arts,68112-1810,Actual,Match,100.0,41.33919,-95.961655,8702 N 30TH ST,"OMAHA, NE 68112",8702 N 30th St,8702 N 30th St,C035,Omaha,0,02," ","Omaha, NE 68112-1810",1810,NE,V,68112,,,,,,,,,,,NE,68112,8702,N,"",30TH,ST,"","","",NE,310550062021011,310550062021011,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8702,S,Street,Omaha,N,02,31055,Douglas,No Error," "," ","","","",N,"","","",30th,St,"","","",V,Central Time,06,""," "
48 Bakertown Rd Suite 501,Monroe,NY,10950,AS01,4456,446604,Uta Mesivta of Kiryas Joel,10950,Street,Exact,100.0,41.3351139325245,-74.1612680391977,48 BAKERTOWN RD STE 501,"MONROE, NY 10950",48 Bakertown Rd,48 Bakertown Rd Ste 501,R012,Monroe,7,26," ","Monroe, NY 10950-8435",8435,NY,V,10950,,,,,,,,,,MONROE,NY,10950,48,"","",BAKERTOWN,RD,"",STE,501,NY,360710150031020,360710150031020,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48,H,Highrise,Monroe,N,18,36071,Orange,No Error," "," ","","","","","","","",Bakertown,Rd,Ste 501,Ste,501,V,Eastern Time,05,""," "
4430 Argent Ct,Columbia,SC,29203-5901,AS01,4457,446613,W L Bonner College,29203-5901,Street,Exact,100.0,34.0408907091621,-81.0322604147591,4430 ARGENT CT,"COLUMBIA, SC 29203",4430 Argent Ct,4430 Argent Ct,C001,Columbia,6,30," ","Columbia, SC 29203-5901",5901,SC,V,29203,,,,,,,,,,COLUMBIA,SC,29203,4430,"","",ARGENT,CT,"","","",SC,450790002002007,450790002002007,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4430,S,Street,Columbia,N,06,45079,Richland,No Error," "," ","","","","","","","",Argent,Ct,"","","",V,Eastern Time,05,""," "
326 Market Street,Harrisburg,PA,17101-2208,AS01,4458,446640,Harrisburg University of Science and Technology,17101-2208,Actual,Match,100.0,40.261872,-76.880269,326 MARKET ST,"HARRISBURG, PA 17101",326 Market St,326 Market St,C004,Harrisburg,0,26," ","Harrisburg, PA 17101-2208",2208,PA,V,17101,,,,,,,,,,,PA,17101,326,"","",MARKET,ST,"","","",PA,420430201003000,420430201003000,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,326,S,Street,Harrisburg,N,04,42043,Dauphin,No Error," "," ","","","","","","","",Market,St,"","","",V,Eastern Time,05,""," "
"8845 Governor's Hill Dr., Suite 100",Cincinnati,OH,45249,"AC10,AS01",4459,446668,The Art Institute of Ohio-Cincinnati,45249,Street,Exact,100.0,39.2896269361388,-84.316904493808,8845 GOVERNORS HILL DR STE 100,"CINCINNATI, OH 45249",8845 Governors Hill Dr,8845 Governors Hill Dr Ste 100,C010,Cincinnati,5,25," ","Cincinnati, OH 45249-3317",3317,OH,V,45249,,,,,,,,,,CINCINNATI,OH,45249,8845,"","",GOVERNORS HILL,DR,"",STE,100,OH,390610243013007,390610243013007,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8845,H,Highrise,Cincinnati,N,01,39061,Hamilton,No Error," "," ","","","","","","","",Governors Hill,Dr,Ste 100,Ste,100,V,Eastern Time,05,""," "
755 S Main St,Logan,UT,84321,AS01,4460,446677,Stevens-Henager College-Logan,84321,Street,Exact,100.0,41.7184070495096,-111.835491300533,755 S MAIN ST,"LOGAN, UT 84321",755 S Main St,755 S Main St,C028,Logan,1,55," ","Logan, UT 84321-5402",5402,UT,V,84321,,,,,,,,,,LOGAN,UT,84321,755,S,"",MAIN,ST,"","","",UT,490050010023015,490050010023015,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,755,S,Street,Logan,N,01,49005,Cache,No Error," "," ","","","",S,"","","",Main,St,"","","",V,Mountain Time,07,""," "
6900 Yellowstone Rd,Cheyenne,WY,82009-6112,AE10,4461,446701,University of Phoenix-Cheyenne Campus,82009-6112,Street,Exact,100.0,41.18202,-104.828732206565,6900 YELLOWSTONE RD,"CHEYENNE, WY 82009",6900 Yellowstone Rd,6900 Yellowstone Rd,,Cheyenne,,,R,"Cheyenne, WY 82009",,WY,X,82009,,,,,,,,,,CHEYENNE,WY,82009,6900,"","",YELLOWSTONE,RD,"","","",WY,560210012004021,560210012004021,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6900,,,,,,,,Range Error,,,,,"","","","","",Yellowstone,Rd,"","","",,,,,
1343 E Kingsley St,Springfield,MO,65804-7216,"AE09,AS02",4462,446710,University of Phoenix-Springfield  Campus,65804-7216,Actual,Match,100.0,37.140629,-93.273606,1343 E KINGSLEY ST,"SPRINGFIELD, MO 65804",1343 E Kingsley St,1343 E Kingsley St,R044,Springfield,4,43," ","Springfield, MO 65804-7216",7216,MO,V,65804,,,,,,,,,,,MO,65804,1343,E,"",KINGSLEY,ST,"","","",MO,290770040011000,290770040011000,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1343,S,Street,Springfield,N,07,29077,Greene,No Error," "," ","","","",E,"","","",Kingsley,St,"","","",M,Central Time,06,""," "
6600 Westown Pkwy,West Des Moines,IA,50266-7724,"AE09,AS02",4463,446729,University of Phoenix-Des Moines Campus,50266-7724,Actual,Match,100.0,41.593163,-93.79866,6600 WESTOWN PKWY,"WEST DES MOINES, IA 50266",6600 Westown Pkwy,6600 Westown Pkwy,R037,West Des Moines,2,99," ","West Des Moines, IA 50266-7707",7707,IA,V,50266,,,,,,,,,,,IA,50266,6600,"","",WESTOWN,PKWY,"","","",IA,190490508092006,190490508092006,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6600,H,Highrise,Wdm,N,03,19049,Dallas,No Error," "," ","","","","","","","",Westown,Pkwy,"","","",M,Central Time,06,""," "
8200 IH-10 West,San Antonio,TX,78230-3876,"AC05,AE09,AS02",4464,446738,University of Phoenix-San Antonio Campus,78230-3876,Actual,Match,100.0,29.5156463,-98.5554707,8200 W INTERSTATE 10,"SAN ANTONIO, TX 78230",8200 W Interstate 10,8200 W Interstate 10,C053,San Antonio,8,99," ","San Antonio, TX 78230-3876",3876,TX,V,78230,,,,,,,,,,,TX,78230,8200,W,"",INTERSTATE 10,"","","","",TX,480291810042002,480291810042002,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8200,H,Highrise,San Antonio,N,20,48029,Bexar,No Error," "," ","","","",W,"","","",Interstate 10,"","","","",M,Central Time,06,""," "
10801 N Mo-Pac,Austin,TX,78759-5459,"AC11,AS01",4465,446747,University of Phoenix-Austin Campus,78759-5459,Street,Exact,97.6,30.397818604189,-97.731032600404,10801 N MO PAC EXPY,"AUSTIN, TX 78759",10801 N MO Pac Expy,10801 N MO Pac Expy,C062,Austin,7,01," ","Austin, TX 78759-5407",5407,TX,V,78759,,,,,,,,,,AUSTIN,TX,78759,10801,N,"",MO PAC,EXPY,"","","",TX,484530017542010,484530017542010,"","","","","","",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10801,H,Highrise,Austin,N,10,48453,Travis,No Error," "," ","","","",N,"","","",Mo Pac,Expy,"","","",V,Central Time,06,""," "
6600 W Broad St,Richmond,VA,23230-1709,"AE09,AS02",4466,446756,University of Phoenix-Richmond Campus,23230-1709,Actual,Match,100.0,37.601164,-77.513257,6600 W BROAD ST,"RICHMOND, VA 23230",6600 W Broad St,6600 W Broad St,C005,Richmond,5,99," ","Richmond, VA 23230-1709",1709,VA,V,23230,,,,,,,,,,,VA,23230,6600,W,"",BROAD,ST,"","","",VA,510872005012041,510872005012041,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6600,H,Highrise,Richmond,N,07,51087,Henrico,No Error," "," ","","","",W,"","","",Broad,St,"","","",M,Eastern Time,05,""," "
5511 Capital Center Dr,Raleigh,NC,27606-3380,"AE09,AS02",4467,446765,University of Phoenix-Raleigh Campus,27606-3380,Actual,Match,100.0,35.7672148,-78.7273056,5511 CAPITAL CENTER DR,"RALEIGH, NC 27606",5511 Capital Center Dr,5511 Capital Center Dr,C021,Raleigh,7,99," ","Raleigh, NC 27606-3380",3380,NC,V,27606,,,,,,,,,,,NC,27606,5511,"","",CAPITAL CENTER,DR,"","","",NC,371830530081014,371830530081014,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5511,H,Highrise,Raleigh,N,04,37183,Wake,No Error," "," ","","","","","","","",Capital Center,Dr,"","","",M,Eastern Time,05,""," "
13650 Apple Harvest Drive,Martinsburg,WV,25403,AS01,4468,446774,Blue Ridge Community and Technical College,25403,Street,Exact,100.0,39.4375239429481,-78.0027617356136,13650 APPLE HARVEST DR,"MARTINSBURG, WV 25403",13650 Apple Harvest Dr,13650 Apple Harvest Dr,R001,Martinsburg,8,50," ","Martinsburg, WV 25403-6043",6043,WV,V,25403,,,,,,,,,,MARTINSBURG,WV,25403,13650,"","",APPLE HARVEST,DR,"","","",WV,540039719003001,540039719003001,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13650,S,Street,Martinsburg,N,02,54003,Berkeley,No Error," "," ","","","","","","","",Apple Harvest,Dr,"","","",V,Eastern Time,05,""," "
2495 Village View Drive,Henderson,NV,89074,AS01,4469,446792,International Academy of Design and Technology-Henderson,89074,Street,Exact,100.0,36.0227477790269,-115.092749078311,2495 VILLAGE VIEW DR,"HENDERSON, NV 89074",2495 Village View Dr,2495 Village View Dr,C002,Henderson,6,95," ","Henderson, NV 89074-7131",7131,NV,V,89074,,,,,,,,,,HENDERSON,NV,89074,2495,"","",VILLAGE VIEW,DR,"","","",NV,320030053492022,320030053492022,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2495,S,Street,Henderson,N,03,32003,Clark,No Error," "," ","","","","","","","",Village View,Dr,"","","",V,Pacific Time,08,""," "
645 Andover Park West,Tukwila,WA,98188-0000,AS01,4470,446808,International Academy of Design and Technology-Seattle,98188-0000,Street,Exact,100.0,47.4499830612245,-122.254562788798,645 ANDOVER PARK W,"TUKWILA, WA 98188",645 Andover Park W,645 Andover Park W,C057,Tukwila,1,45," ","Tukwila, WA 98188-3319",3319,WA,V,98188,,,,,,,,,,TUKWILA,WA,98188,645,"","",ANDOVER,PARK,W,"","",WA,530330262001149,530330262001149,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,645,S,Street,Tukwila,N,09,53033,King,No Error," "," ","","",W,"","","","",Andover,Park,"","","",V,Pacific Time,08,""," "
One Bridgestone Park,Nashville,TN,37214,AS01,4471,446817,International Academy of Design and Technology-Nashville,37214,Actual,Match,100.0,36.166779,-86.690094,1 BRIDGESTONE PARK,"NASHVILLE, TN 37214",1 Bridgestone Park,1 Bridgestone Park,C007,Nashville,6,01," ","Nashville, TN 37214-2428",2428,TN,V,37214,,,,,,,,,,,TN,37214,1,"","",BRIDGESTONE,PARK,"","","",TN,470370151003017,470370151003017,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,S,Street,Nashville,N,05,47037,Davidson,No Error," "," ","","","","","","","",Bridgestone,Park,"","","",V,Central Time,06,""," "
3221 Enterprise Way,Miramar,FL,33025,AS01,4472,446835,Le Cordon Bleu College of Culinary Arts-Miami,33025,Actual,Match,100.0,25.9783153,-80.2881796,3221 ENTERPRISE WAY,"MIRAMAR, FL 33025",3221 Enterprise Way,3221 Enterprise Way,C024,Miramar,1,21," ","Miramar, FL 33025-3929",3929,FL,V,33025,,,,,,,,,,,FL,33025,3221,"","",ENTERPRISE,WAY,"","","",FL,120111103212003,120111103212003,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3221,S,Street,Miramar,N,24,12011,Broward,No Error," "," ","","","","","","","",Enterprise,Way,"","","",V,Eastern Time,05,""," "
1315 Mendota Heights Road,Mendota Heights,MN,55120-9914,AS01,4473,446844,Le Cordon Bleu College of Culinary Arts-Minneapolis,55120-9914,Actual,Match,100.0,44.8663109,-93.1595234,1315 MENDOTA HEIGHTS RD,"MENDOTA HEIGHTS, MN 55120",1315 Mendota Heights Rd,1315 Mendota Heights Rd,C069,Mendota Heights,8,15," ","Mendota Heights, MN 55120-1129",1129,MN,V,55120,,,,,,,,,,,MN,55120,1315,"","",MENDOTA HEIGHTS,RD,"","","",MN,270370606051074,270370606051074,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1315,S,Street,Mendota Hts,N,02,27037,Dakota,No Error," "," ","","","","","","","",Mendota Heights,Rd,"","","",V,Central Time,06,""," "
1227 Shreveport-Barksdale Hwy,Shreveport,LA,71105,AS01,4474,446880,Career Technical College-Shreveport,71105,Street,Exact,100.0,32.4867119595947,-93.7056969151536,1227 SHREVEPORT BARKSDALE HWY,"SHREVEPORT, LA 71105",1227 Shreveport Barksdale Hwy,1227 Shreveport Barksdale Hwy,C066,Shreveport,6,27," ","Shreveport, LA 71105-2405",2405,LA,V,71105,,,,,,,,,,SHREVEPORT,LA,71105,1227,"","",SHREVEPORT BARKSDALE,HWY,"","","",LA,220170229004015,220170229004015,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1227,S,Street,Shreveport,N,04,22017,Caddo,No Error," "," ","","","","","","","",Shreveport Barksdale,Hwy,"","","",V,Central Time,06,""," "
9150 East 41st Place,Kansas City,MO,64133,"AC11,AS01",4475,446899,ITT Technical Institute-Kansas City,64133,Actual,Match,100.0,39.048561,-94.473366,9150 E 41ST TER,"KANSAS CITY, MO 64133",9150 E 41st Ter,9150 E 41st Ter,C001,Kansas City,1,50," ","Kansas City, MO 64133-1448",1448,MO,V,64133,,,,,,,,,,,MO,64133,9150,E,"",41ST,TER,"","","",MO,290950107022004,290950107022004,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9150,S,Street,Kansas City,N,05,29095,Jackson,No Error," "," ","","","",E,"","","",41st,Ter,"","","",V,Central Time,06,""," "
2065 ITT Tech Way N.W.,Kennesaw,GA,30144,AS01,4476,446905,ITT Technical Institute-Kennesaw,30144,Zip5,Exact,100.0,34.03715,-84.59206,2065 ITT TECH WAY NW,"KENNESAW, GA 30144",2065 Itt Tech Way NW,2065 Itt Tech Way NW,R026,Kennesaw,0,65," ","Kennesaw, GA 30144-1367",1367,GA,V,30144,,,,,,,,,,KENNESAW,GA,30144,2065,"","",ITT TECH,WAY,NW,"","",GA,13000,13000,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2065,S,Street,Kennesaw,N,11,13067,Cobb,No Error," "," ","","",NW,"","","","",Itt Tech,Way,"","","",V,Eastern Time,05,""," "
11301 Red Run Blvd,Owings Mills,MD,21117,AS01,4477,446914,ITT Technical Institute-Owings Mills,21117,Zip5,Exact,100.0,39.42573,-76.77596,11301 RED RUN BLVD,"OWINGS MILLS, MD 21117",11301 Red Run Blvd,11301 Red Run Blvd,C009,Owings Mills,2,01," ","Owings Mills, MD 21117-3246",3246,MD,V,21117,,,,,,,,,,OWINGS MILLS,MD,21117,11301,"","",RED RUN,BLVD,"","","",MD,24000,24000,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11301,S,Street,Owings Mills,N,02,24005,Baltimore,No Error," "," ","","","","","","","",Red Run,Blvd,"","","",V,Eastern Time,05,""," "
"4700 Richmond Rd., Suite 3000",Warrensville Heights,OH,44128,"AE08,AS02",4478,446923,ITT Technical Institute-Warrensville Heights,44128,Street,Exact,100.0,41.4324575988562,-81.4980499350203,4700 RICHMOND RD STE 3000,"WARRENSVILLE HEIGHTS, OH 44128",4700 Richmond Rd,4700 Richmond Rd Ste 3000,C002,Warrensville Heights,7,99," ","Warrensville Heights, OH 44128-5984",5984,OH,V,44128,,,,,,,,,,WARRENSVILLE HEIGHTS,OH,44128,4700,"","",RICHMOND,RD,"",STE,3000,OH,390351881071007,390351881071007,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4700,H,Highrise,Warrensvl Hts,N,11,39035,Cuyahoga,No Error," "," ","","","","","","","",Richmond,Rd,Ste 3000,Ste,3000,R,Eastern Time,05,""," "
80 Nott Terrace,Schenectady,NY,12308,AS01,4479,446932,Union Graduate College,12308,Actual,Match,100.0,42.813897,-73.93421,80 NOTT TER,"SCHENECTADY, NY 12308",80 Nott Ter,80 Nott Ter,C004,Schenectady,0,80," ","Schenectady, NY 12308-3131",3131,NY,V,12308,,,,,,,,,,,NY,12308,80,"","",NOTT,TER,"","","",NY,360930210011019,360930210011019,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80,S,Street,Schenectady,N,20,36093,Schenectady,No Error," "," ","","","","","","","",Nott,Ter,"","","",V,Eastern Time,05,""," "
425 South Nova Road,Ormond Beach,FL,32174-8445,AS01,4480,447014,Daytona College,32174-8445,Actual,Match,100.0,29.270571,-81.080297,425 S NOVA RD,"ORMOND BEACH, FL 32174",425 S Nova Rd,425 S Nova Rd,C031,Ormond Beach,1,25," ","Ormond Beach, FL 32174-8449",8449,FL,V,32174,,,,,,,,,,,FL,32174,425,S,"",NOVA,RD,"","","",FL,121270808031003,121270808031003,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,425,S,Street,Ormond Beach,N,06,12127,Volusia,No Error," "," ","","","",S,"","","",Nova,Rd,"","","",V,Eastern Time,05,""," "
830 Bay Boulevard,Chula Vista,CA,91911,"AE09,AS02",4481,447050,United States University,91911,Actual,Match,99.6,32.6171845,-117.0927673,830 BAY BLVD,"CHULA VISTA, CA 91910",830 Bay Blvd,830 Bay Blvd,C017,Chula Vista,3,99," ","Chula Vista, CA 91911-1692",1692,CA,V,91911,,,,,,,,,,,CA,91910,830,"","",BAY,BLVD,"","","",CA,060730126004011,060730126004011,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,830,H,Highrise,Chula Vista,N,51,06073,San Diego,No Error," "," ","","","","","","","",Bay,Blvd,"","","",M,Pacific Time,08,""," "
4420 N. Fairfax Dr.,Arlington,VA,22203,"AC12,AE09,AS02",4482,447069,Westwood College-Arlington Ballston,22203,Street,Exact,100.0,38.8819155142872,-77.11454995053,4420 FAIRFAX DR,"ARLINGTON, VA 22203",4420 Fairfax Dr,4420 Fairfax Dr,C014,Arlington,7,99," ","Arlington, VA 22203-1645",1645,VA,V,22203,,,,,,,,,,ARLINGTON,VA,22203,4420,"","",FAIRFAX,DR,"","","",VA,510131014031001,510131014031001,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4420,H,Highrise,Arlington,N,08,51013,Arlington,No Error," "," ","","","","","","","",Fairfax,Dr,"","","",M,Eastern Time,05,""," "
1914 Wible Road,Bakersfield,CA,93304,AS01,4483,447102,Kaplan College-Bakersfield,93304,Actual,Match,100.0,35.337348,-119.037872,1914 WIBLE RD,"BAKERSFIELD, CA 93304",1914 Wible Rd,1914 Wible Rd,C021,Bakersfield,7,14," ","Bakersfield, CA 93304-4726",4726,CA,V,93304,,,,,,,,,,,CA,93304,1914,"","",WIBLE,RD,"","","",CA,060290029004003,060290029004003,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1914,S,Street,Bakersfield,N,21,06029,Kern,No Error," "," ","","","","","","","",Wible,Rd,"","","",V,Pacific Time,08,""," "
"44 Shaw Avenue, Rodeo Plaza",Clovis,CA,93612,AE02,4484,447120,Kaplan College-Fresno,93612,Zip5,Exact,100.0,36.81348,-119.70902,44 SHAW AVENUE RODEO PLZ,"CLOVIS, CA 93612","44 Shaw Avenue, Rodeo Plaza","44 Shaw Avenue, Rodeo Plaza",,Clovis,,,U,"Clovis, CA 93612",,CA,X,93612,3006,060190056023006,005602,019,36.81348,-119.70902,5,Z,06,CLOVIS,CA,93612,44,"","",SHAW AVENUE RODEO,PLZ,"","","",CA,06000,06000,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,,,,,,,,Unknown Street,,,,,"","","","","",Shaw Avenue Rodeo,Plz,"","","",,,,,
1701 East Century Avenue,Bismarck,ND,58503-0658,AS01,4485,447139,Rasmussen College-Bismarck,58503-0658,Actual,Match,100.0,46.8374056,-100.7657639,1701 E CENTURY AVE,"BISMARCK, ND 58503",1701 E Century Ave,1701 E Century Ave,R026,Bismarck,9,01," ","Bismarck, ND 58503-0658",0658,ND,V,58503,,,,,,,,,,,ND,58503,1701,E,"",CENTURY,AVE,"","","",ND,380150110011040,380150110011040,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1701,S,Street,Bismarck,N,01,38015,Burleigh,No Error," "," ","","","",E,"","","",Century,Ave,"","","",V,Central Time,06,""," "
5416 East Baseline Ste. 200,Mesa,AZ,85206,"AC11,AS01",4486,447236,Everest College Phoenix-Mesa,85206,Street,Exact,100.0,33.3794795368689,-111.715024813285,5416 E BASELINE RD STE 200,"MESA, AZ 85206",5416 E Baseline Rd,5416 E Baseline Rd Ste 200,R073,Mesa,9,50," ","Mesa, AZ 85206-4704",4704,AZ,V,85206,,,,,,,,,,MESA,AZ,85206,5416,E,"",BASELINE,RD,"",STE,200,AZ,040134226382010,040134226382010,"","","","","","",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5416,H,Highrise,Mesa,N,05,04013,Maricopa,No Error," "," ","","","",E,"","","",Baseline,Rd,Ste 200,Ste,200,V,Mountain Time,07,""," "
