UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
217615,"R",405,"R",999,"R",41,"R",435,"R",0,"R",435,"R",234,"R",54,"R",219,"R",0,"R",219,"R",87,"R",40,"R",18
217624,"R",121,"R",164,"R",74,"R",179,"R",0,"R",179,"R",109,"R",61,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
217633,"R",530,"R",939,"R",56,"R",511,"R",0,"R",511,"R",395,"R",77,"R",3,"R",0,"R",3,"R",2,"R",67,"R",15
217688,"R",626,"R",920,"R",68,"R",694,"R",0,"R",694,"R",391,"R",56,"R",0,"R",0,"R",0,"R",0,"A",,"R",16
217712,"R",173,"R",838,"R",21,"R",202,"R",0,"R",202,"R",97,"R",48,"R",301,"R",0,"R",301,"R",104,"R",35,"R",16
217721,"R",735,"R",837,"R",88,"R",985,"R",0,"R",985,"R",559,"R",57,"R",0,"R",0,"R",0,"R",0,"A",,"R",19
217749,"R",695,"R",882,"R",79,"R",651,"R",0,"R",651,"R",541,"R",83,"R",4,"R",0,"R",4,"R",2,"R",50,"R",15
217776,"R",157,"R",297,"R",53,"R",121,"R",0,"R",121,"R",76,"R",63,"R",0,"R",0,"R",0,"R",0,"A",,"R",21
217794,"A",,"A",,"A",,"R",33,"R",0,"R",33,"R",25,"R",76,"R",28,"R",0,"R",28,"R",17,"R",61,"R",12
217819,"R",2134,"R",3064,"R",70,"R",2330,"R",2,"R",2328,"R",1896,"R",81,"R",4,"R",0,"R",4,"R",2,"R",50,"R",16
217828,"A",,"A",,"A",,"R",37,"R",0,"R",37,"R",26,"R",70,"R",8,"R",0,"R",8,"R",6,"R",75,"R",15
217837,"R",216,"R",419,"R",52,"R",218,"R",0,"R",218,"R",90,"R",41,"R",73,"R",0,"R",73,"R",20,"R",27,"R",17
217864,"R",676,"R",849,"R",80,"R",631,"R",0,"R",631,"R",532,"R",84,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
217873,"R",440,"R",583,"R",75,"R",408,"R",0,"R",408,"R",302,"R",74,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
217882,"R",3435,"R",4732,"R",73,"R",2899,"R",0,"R",2899,"R",2646,"R",91,"R",34,"R",0,"R",34,"R",21,"R",62,"R",18
217891,"R",54,"R",68,"R",79,"R",66,"R",5,"R",61,"R",56,"R",92,"A",,"A",,"A",,"A",,"A",,"R",25
217907,"R",187,"R",323,"R",58,"R",207,"R",1,"R",206,"R",142,"R",69,"R",6,"R",0,"R",6,"R",3,"R",50,"R",12
217925,"R",106,"R",167,"R",63,"R",79,"R",0,"R",79,"R",61,"R",77,"R",2,"R",0,"R",2,"R",2,"R",100,"R",16
217934,"R",187,"R",344,"R",54,"R",193,"R",0,"R",193,"R",115,"R",60,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
217961,"R",186,"R",223,"R",83,"R",192,"R",0,"R",192,"R",143,"R",74,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
217989,"R",627,"R",746,"R",84,"R",525,"R",0,"R",525,"R",196,"R",37,"R",135,"R",0,"R",135,"R",23,"R",17,"R",47
217998,"R",137,"R",174,"R",79,"R",163,"R",0,"R",163,"R",102,"R",63,"R",11,"R",0,"R",11,"R",0,"R",0,"R",12
218025,"R",858,"R",2083,"R",41,"R",956,"R",0,"R",956,"R",480,"R",50,"R",567,"R",0,"R",567,"R",182,"R",32,"R",26
218043,"R",28,"R",75,"R",37,"R",30,"R",0,"R",30,"R",27,"R",90,"R",5,"R",0,"R",5,"R",4,"R",80,"R",6
218061,"R",814,"R",1322,"R",62,"R",742,"R",0,"R",742,"R",484,"R",65,"R",1,"R",0,"R",1,"R",0,"R",0,"R",16
218070,"R",694,"R",744,"R",93,"R",785,"R",0,"R",785,"R",688,"R",88,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",11
218089,"R",21,"R",48,"R",44,"R",8,"R",0,"R",8,"R",5,"R",63,"R",14,"R",0,"R",14,"R",1,"R",7,"R",4
218113,"R",1749,"R",3913,"R",45,"R",1621,"R",0,"R",1621,"R",843,"R",52,"R",691,"R",0,"R",691,"R",279,"R",40,"R",18
218140,"R",641,"R",2134,"R",30,"R",793,"R",0,"R",793,"R",406,"R",51,"R",415,"R",0,"R",415,"R",216,"R",52,"R",21
218159,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",7,"R",70,"R",4,"R",0,"R",4,"R",2,"R",50,"R",20
218195,"A",,"A",,"A",,"R",11,"R",0,"R",11,"R",7,"R",64,"R",3,"R",0,"R",3,"R",2,"R",67,"R",20
218229,"R",567,"R",828,"R",68,"R",595,"R",0,"R",595,"R",362,"R",61,"R",0,"R",0,"R",0,"R",0,"A",,"R",16
218238,"R",271,"R",984,"R",28,"R",245,"R",0,"R",245,"R",134,"R",55,"R",30,"R",0,"R",30,"R",11,"R",37,"R",20
218335,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
218353,"R",1570,"R",3713,"R",42,"R",1627,"R",0,"R",1627,"R",848,"R",52,"R",747,"R",0,"R",747,"R",272,"R",36,"R",21
218399,"R",264,"R",314,"R",84,"R",284,"R",0,"R",284,"R",115,"R",40,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
218414,"R",220,"R",311,"R",71,"R",282,"R",0,"R",282,"R",192,"R",68,"A",,"A",,"A",,"A",,"A",,"R",12
218441,"R",521,"R",815,"R",64,"R",538,"R",0,"R",538,"R",369,"R",69,"R",2,"R",0,"R",2,"R",1,"R",50,"R",14
218487,"R",369,"R",1214,"R",30,"R",384,"R",0,"R",384,"R",193,"R",50,"R",142,"R",0,"R",142,"R",47,"R",33,"R",17
218520,"R",818,"R",2416,"R",34,"R",799,"R",0,"R",799,"R",476,"R",60,"R",443,"R",0,"R",443,"R",184,"R",42,"R",20
218539,"R",282,"R",336,"R",84,"R",359,"R",0,"R",359,"R",309,"R",86,"A",,"A",,"A",,"A",,"A",,"R",13
218645,"R",488,"R",1028,"R",47,"R",572,"R",0,"R",572,"R",386,"R",67,"R",35,"R",0,"R",35,"R",10,"R",29,"R",15
218654,"R",389,"R",684,"R",57,"R",407,"R",0,"R",407,"R",204,"R",50,"R",25,"R",0,"R",25,"R",7,"R",28,"R",17
218663,"R",4580,"R",6596,"R",69,"R",4569,"R",0,"R",4569,"R",3985,"R",87,"R",67,"R",0,"R",67,"R",31,"R",46,"R",17
218672,"R",341,"R",1148,"R",30,"R",389,"R",0,"R",389,"R",212,"R",54,"R",38,"R",0,"R",38,"R",9,"R",24,"R",17
218681,"R",288,"R",749,"R",38,"R",249,"R",0,"R",249,"R",108,"R",43,"R",78,"R",0,"R",78,"R",13,"R",17,"R",24
218690,"R",204,"R",508,"R",40,"R",218,"R",0,"R",218,"R",104,"R",48,"R",11,"R",0,"R",11,"R",6,"R",55,"R",14
218706,"R",86,"R",249,"R",35,"R",81,"R",0,"R",81,"R",41,"R",51,"R",18,"R",0,"R",18,"R",9,"R",50,"R",16
218724,"R",2200,"R",3162,"R",70,"R",2128,"R",0,"R",2128,"R",1275,"R",60,"R",9,"R",0,"R",9,"R",2,"R",22,"R",17
218733,"R",662,"R",870,"R",76,"R",822,"R",0,"R",822,"R",504,"R",61,"R",7,"R",0,"R",7,"R",2,"R",29,"R",14
218742,"R",770,"R",1839,"R",42,"R",751,"R",0,"R",751,"R",498,"R",66,"R",60,"R",0,"R",60,"R",23,"R",38,"R",16
218821,"R",458,"R",501,"R",91,"R",472,"R",0,"R",472,"R",246,"R",52,"R",3,"R",0,"R",3,"R",1,"R",33,"R",20
218830,"R",838,"R",2299,"R",36,"R",844,"R",0,"R",844,"R",505,"R",60,"R",361,"R",0,"R",361,"R",117,"R",32,"R",17
218858,"R",444,"R",1554,"R",29,"R",506,"R",0,"R",506,"R",242,"R",48,"R",395,"R",0,"R",395,"R",154,"R",39,"R",17
218867,"A",,"A",,"A",,"R",6,"R",1,"R",5,"R",5,"R",100,"A",,"A",,"A",,"A",,"A",,"R",16
218885,"R",1749,"R",2943,"R",59,"R",1697,"R",0,"R",1697,"R",785,"R",46,"R",283,"R",0,"R",283,"R",90,"R",32,"R",21
218894,"R",1942,"R",5550,"R",35,"R",2031,"R",0,"R",2031,"R",1032,"R",51,"R",1102,"R",0,"R",1102,"R",445,"R",40,"R",21
218919,"R",188,"R",240,"R",78,"R",137,"R",0,"R",137,"R",63,"R",46,"A",,"A",,"A",,"A",,"A",,"R",13
218955,"R",104,"R",294,"R",35,"R",77,"R",0,"R",77,"R",35,"R",45,"R",118,"R",0,"R",118,"R",34,"R",29,"R",14
218964,"R",1141,"R",1799,"R",63,"R",969,"R",0,"R",969,"R",705,"R",73,"R",14,"R",0,"R",14,"R",8,"R",57,"R",15
218973,"R",438,"R",469,"R",93,"R",446,"R",0,"R",446,"R",397,"R",89,"A",,"A",,"A",,"A",,"A",,"R",12
218991,"R",740,"R",1638,"R",45,"R",869,"R",0,"R",869,"R",435,"R",50,"R",332,"R",0,"R",332,"R",101,"R",30,"R",18
219000,"R",405,"R",538,"R",75,"R",429,"R",0,"R",429,"R",354,"R",83,"R",3,"R",0,"R",3,"R",3,"R",100,"R",11
219037,"A",,"A",,"A",,"R",56,"R",0,"R",56,"R",45,"R",80,"A",,"A",,"A",,"A",,"A",,"R",12
219046,"R",487,"R",1298,"R",38,"R",519,"R",0,"R",519,"R",316,"R",61,"R",43,"R",0,"R",43,"R",20,"R",47,"R",19
219055,"R",12,"R",101,"R",12,"R",8,"R",0,"R",8,"R",2,"R",25,"R",44,"R",0,"R",44,"R",15,"R",34,"R",8
219082,"R",288,"R",1256,"R",23,"R",277,"Z",0,"R",277,"R",166,"R",60,"R",19,"Z",0,"R",19,"R",6,"R",32,"R",18
219091,"R",199,"R",310,"R",64,"R",163,"R",0,"R",163,"R",117,"R",72,"R",4,"R",0,"R",4,"R",3,"R",75,"R",10
219125,"A",,"A",,"A",,"R",62,"R",0,"R",62,"R",46,"R",74,"A",,"A",,"A",,"A",,"A",,"R",11
219143,"R",828,"R",922,"R",90,"R",707,"R",0,"R",707,"R",570,"R",81,"R",77,"R",0,"R",77,"R",46,"R",60,"R",13
219170,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
219189,"R",357,"R",485,"R",74,"R",352,"R",0,"R",352,"R",264,"R",75,"R",6,"R",0,"R",6,"R",2,"R",33,"R",13
219198,"R",100,"R",400,"R",25,"R",120,"R",0,"R",120,"R",81,"R",68,"R",28,"R",0,"R",28,"R",19,"R",68,"R",10
219204,"R",12,"R",1037,"R",1,"R",49,"R",0,"R",49,"R",20,"R",41,"R",330,"R",0,"R",330,"R",95,"R",29,"R",11
219213,"R",9,"R",186,"R",5,"R",27,"R",0,"R",27,"R",14,"R",52,"R",123,"R",0,"R",123,"R",44,"R",36,"R",24
219259,"R",379,"R",1047,"R",36,"R",319,"R",0,"R",319,"R",221,"R",69,"R",8,"R",0,"R",8,"R",4,"R",50,"R",18
219277,"R",168,"R",358,"R",47,"R",88,"R",0,"R",88,"R",38,"R",43,"R",18,"R",0,"R",18,"R",5,"R",28,"R",12
219295,"R",109,"R",341,"R",32,"R",90,"R",0,"R",90,"R",45,"R",50,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",10
219338,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
219347,"R",443,"R",630,"R",70,"R",397,"R",0,"R",397,"R",316,"R",80,"R",17,"R",0,"R",17,"R",8,"R",47,"R",14
219356,"R",2116,"R",3418,"R",62,"R",2087,"R",0,"R",2087,"R",1559,"R",75,"R",84,"R",0,"R",84,"R",42,"R",50,"R",17
219374,"R",18,"R",71,"R",25,"R",9,"R",0,"R",9,"R",7,"R",78,"R",10,"R",0,"R",10,"R",9,"R",90,"R",12
219383,"R",266,"R",377,"R",71,"R",178,"R",0,"R",178,"R",116,"R",65,"R",6,"R",0,"R",6,"R",3,"R",50,"R",15
219392,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4
219408,"R",29,"R",34,"R",85,"R",42,"R",0,"R",42,"R",13,"R",31,"R",5,"R",0,"R",5,"R",2,"R",40,"R",10
219426,"R",582,"R",1112,"R",52,"R",549,"R",4,"R",545,"R",305,"R",56,"R",47,"R",0,"R",47,"R",24,"R",51,"R",22
219453,"A",,"A",,"A",,"R",87,"R",0,"R",87,"R",80,"R",92,"A",,"A",,"A",,"A",,"A",,"R",12
219471,"R",1250,"R",2756,"R",45,"R",1012,"R",1,"R",1011,"R",760,"R",75,"R",121,"R",0,"R",121,"R",68,"R",56,"R",17
219480,"R",242,"R",355,"R",68,"R",288,"R",0,"R",288,"R",144,"R",50,"R",17,"R",0,"R",17,"R",8,"R",47,"R",11
219505,"R",5,"R",23,"R",22,"R",14,"R",0,"R",14,"R",7,"R",50,"R",6,"R",0,"R",6,"R",3,"R",50,"R",10
219578,"R",18,"R",129,"R",14,"R",11,"R",0,"R",11,"R",6,"R",55,"R",1,"R",0,"R",1,"R",1,"R",100,"R",11
219587,"A",,"A",,"A",,"R",18,"R",0,"R",18,"R",17,"R",94,"A",,"A",,"A",,"A",,"A",,"R",10
219596,"A",,"A",,"A",,"R",122,"R",1,"R",121,"R",93,"R",77,"A",,"A",,"A",,"A",,"A",,"R",20
219602,"R",1182,"R",2470,"R",48,"R",1244,"R",0,"R",1244,"R",836,"R",67,"R",246,"R",0,"R",246,"R",133,"R",54,"R",19
219639,"R",66,"R",329,"R",20,"R",35,"Z",0,"R",35,"R",29,"R",83,"R",0,"Z",0,"R",0,"R",0,"A",,"R",9
219709,"R",1256,"R",1842,"R",68,"R",1162,"R",9,"R",1153,"R",929,"R",81,"R",1,"R",0,"R",1,"R",1,"R",100,"R",13
219718,"R",786,"R",1370,"R",57,"R",441,"R",0,"R",441,"R",255,"R",58,"R",6,"R",0,"R",6,"R",4,"R",67,"R",18
219790,"R",195,"R",557,"R",35,"R",234,"R",0,"R",234,"R",175,"R",75,"R",1,"R",0,"R",1,"R",0,"R",0,"R",16
219806,"R",453,"R",559,"R",81,"R",445,"R",0,"R",445,"R",268,"R",60,"R",1,"R",0,"R",1,"R",0,"R",0,"R",12
219824,"R",1131,"R",2512,"R",45,"R",1168,"R",0,"R",1168,"R",600,"R",51,"R",590,"R",0,"R",590,"R",223,"R",38,"R",18
219833,"R",252,"R",332,"R",76,"R",307,"R",0,"R",307,"R",221,"R",72,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",11
219879,"R",648,"R",969,"R",67,"R",689,"Z",0,"R",689,"R",355,"R",52,"R",75,"Z",0,"R",75,"R",25,"R",33,"R",21
219888,"R",833,"R",1736,"R",48,"R",883,"Z",0,"R",883,"R",485,"R",55,"R",363,"R",1,"R",362,"R",160,"R",44,"R",19
219903,"A",,"A",,"A",,"R",347,"R",0,"R",347,"R",234,"R",67,"A",,"A",,"A",,"A",,"A",,"R",20
219921,"A",,"A",,"A",,"R",38,"R",0,"R",38,"R",33,"R",87,"R",29,"R",0,"R",29,"R",19,"R",66,"R",13
219949,"R",212,"R",464,"R",46,"R",191,"R",0,"R",191,"R",128,"R",67,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
219976,"R",670,"R",858,"R",78,"R",624,"R",1,"R",623,"R",475,"R",76,"R",5,"R",0,"R",5,"R",3,"R",60,"R",12
219994,"A",,"A",,"A",,"R",337,"R",0,"R",337,"R",276,"R",82,"R",15,"R",0,"R",15,"R",13,"R",87,"R",21
220002,"R",7,"R",50,"R",14,"R",14,"R",0,"R",14,"R",3,"R",21,"R",0,"R",0,"R",0,"R",0,"A",,"R",7
220057,"R",553,"R",1018,"R",54,"R",629,"Z",0,"R",629,"R",291,"R",46,"R",271,"Z",0,"R",271,"R",81,"R",30,"R",22
220075,"R",2038,"R",3370,"R",60,"R",2105,"R",2,"R",2103,"R",1380,"R",66,"R",35,"R",0,"R",35,"R",14,"R",40,"R",19
220118,"R",56,"R",82,"R",68,"R",63,"R",0,"R",63,"R",44,"R",70,"A",,"A",,"A",,"A",,"A",,"R",20
220127,"A",,"A",,"A",,"R",155,"R",1,"R",154,"R",124,"R",81,"R",78,"R",0,"R",78,"R",60,"R",77,"R",19
220163,"A",,"A",,"A",,"R",38,"R",0,"R",38,"R",24,"R",63,"R",27,"R",0,"R",27,"R",21,"R",78,"R",14
220181,"R",181,"R",219,"R",83,"R",110,"R",0,"R",110,"R",93,"R",85,"R",3,"R",0,"R",3,"R",1,"R",33,"R",10
220206,"R",60,"R",126,"R",48,"R",54,"R",0,"R",54,"R",37,"R",69,"R",3,"R",0,"R",3,"R",2,"R",67,"R",9
220215,"R",321,"R",499,"R",64,"R",384,"Z",0,"R",384,"R",274,"R",71,"R",3,"Z",0,"R",3,"R",1,"R",33,"R",13
220251,"A",,"A",,"A",,"R",167,"R",3,"R",164,"R",115,"R",70,"R",10,"R",0,"R",10,"R",9,"R",90,"R",15
220279,"A",,"A",,"A",,"R",84,"R",0,"R",84,"R",67,"R",80,"R",35,"R",0,"R",35,"R",16,"R",46,"R",19
220312,"R",85,"R",238,"R",36,"R",35,"R",0,"R",35,"R",19,"R",54,"R",1,"R",0,"R",1,"R",0,"R",0,"R",10
220321,"A",,"A",,"A",,"R",74,"R",0,"R",74,"R",48,"R",65,"R",7,"R",0,"R",7,"R",1,"R",14,"R",19
220394,"A",,"A",,"A",,"R",119,"R",0,"R",119,"R",75,"R",63,"R",24,"R",0,"R",24,"R",15,"R",63,"R",18
220400,"R",696,"R",1094,"R",64,"R",876,"R",0,"R",876,"R",379,"R",43,"R",171,"R",0,"R",171,"R",39,"R",23,"R",20
220464,"R",19,"R",51,"R",37,"R",17,"R",0,"R",17,"R",10,"R",59,"R",15,"R",0,"R",15,"R",8,"R",53,"R",17
220473,"R",179,"R",261,"R",69,"R",156,"R",0,"R",156,"R",117,"R",75,"R",0,"R",0,"R",0,"R",0,"A",,"R",15
220491,"A",,"A",,"A",,"R",57,"R",0,"R",57,"R",49,"R",86,"R",12,"R",0,"R",12,"R",7,"R",58,"R",15
220516,"R",226,"R",783,"R",29,"R",174,"R",0,"R",174,"R",131,"R",75,"A",,"A",,"A",,"A",,"A",,"R",15
220552,"R",198,"R",199,"R",99,"R",256,"R",0,"R",256,"R",137,"R",54,"A",,"A",,"A",,"A",,"A",,"R",14
220570,"A",,"A",,"A",,"R",19,"R",0,"R",19,"R",14,"R",74,"R",14,"R",0,"R",14,"R",7,"R",50,"R",15
220598,"R",325,"R",411,"R",79,"R",599,"R",0,"R",599,"R",300,"R",50,"R",0,"R",0,"R",0,"R",0,"A",,"R",17
220604,"R",175,"R",331,"R",53,"R",178,"R",0,"R",178,"R",89,"R",50,"R",3,"R",0,"R",3,"R",1,"R",33,"R",14
220613,"R",846,"R",1297,"R",65,"R",870,"R",0,"R",870,"R",625,"R",72,"R",5,"R",0,"R",5,"R",2,"R",40,"R",18
220631,"R",234,"R",590,"R",40,"R",313,"R",0,"R",313,"R",206,"R",66,"R",6,"R",0,"R",6,"R",4,"R",67,"R",13
220640,"A",,"A",,"A",,"R",99,"R",1,"R",98,"R",75,"R",77,"R",7,"R",0,"R",7,"R",3,"R",43,"R",25
220701,"R",272,"R",455,"R",60,"R",109,"R",0,"R",109,"R",95,"R",87,"R",4,"R",0,"R",4,"R",3,"R",75,"R",17
220710,"R",313,"R",411,"R",76,"R",293,"R",0,"R",293,"R",210,"R",72,"A",,"A",,"A",,"A",,"A",,"R",12
220756,"A",,"A",,"A",,"R",65,"R",1,"R",64,"R",50,"R",78,"R",2,"R",0,"R",2,"R",2,"R",100,"R",20
220765,"A",,"A",,"A",,"R",183,"R",0,"R",183,"R",48,"R",26,"R",8,"R",0,"R",8,"R",1,"R",13,"R",12
220808,"R",68,"R",108,"R",63,"R",94,"R",0,"R",94,"R",67,"R",71,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
220853,"A",,"A",,"A",,"R",275,"R",2,"R",273,"R",202,"R",74,"R",68,"R",0,"R",68,"R",53,"R",78,"R",19
220862,"R",2114,"R",3838,"R",55,"R",2473,"R",0,"R",2473,"R",1868,"R",76,"R",104,"R",0,"R",104,"R",51,"R",49,"R",14
220941,"R",139,"R",779,"R",18,"R",25,"R",0,"R",25,"R",16,"R",64,"R",18,"R",0,"R",18,"R",10,"R",56,"R",24
220978,"R",3068,"R",5252,"R",58,"R",3466,"Z",0,"R",3466,"R",2443,"R",70,"R",82,"Z",0,"R",82,"R",46,"R",56,"R",20
221014,"R",174,"R",317,"R",55,"R",204,"R",0,"R",204,"R",163,"R",80,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
221050,"A",,"A",,"A",,"R",112,"R",6,"R",106,"R",80,"R",75,"R",12,"R",0,"R",12,"R",10,"R",83,"R",16
221096,"R",752,"R",1392,"R",54,"R",915,"R",2,"R",913,"R",485,"R",53,"R",344,"R",4,"R",340,"R",131,"R",39,"R",20
221102,"A",,"A",,"A",,"R",187,"R",0,"R",187,"R",158,"R",84,"R",57,"R",0,"R",57,"R",45,"R",79,"R",20
221148,"A",,"A",,"A",,"R",489,"R",0,"R",489,"R",352,"R",72,"A",,"A",,"A",,"A",,"A",,"R",32
221157,"A",,"A",,"A",,"R",69,"R",0,"R",69,"R",45,"R",65,"A",,"A",,"A",,"A",,"A",,"R",12
221184,"R",774,"R",2688,"R",29,"R",893,"R",0,"R",893,"R",447,"R",50,"R",862,"Z",0,"R",862,"R",354,"R",41,"R",19
221236,"A",,"A",,"A",,"R",119,"R",0,"R",119,"R",105,"R",88,"R",0,"R",0,"R",0,"R",0,"A",,"R",20
221254,"R",30,"R",61,"R",49,"R",21,"R",0,"R",21,"R",17,"R",81,"R",2,"R",0,"R",2,"R",2,"R",100,"R",8
221281,"A",,"A",,"A",,"R",67,"R",0,"R",67,"R",52,"R",78,"R",11,"R",0,"R",11,"R",5,"R",45,"R",14
221290,"A",,"A",,"A",,"R",42,"R",0,"R",42,"R",30,"R",71,"R",26,"Z",0,"R",26,"R",17,"R",65,"R",19
221333,"A",,"A",,"A",,"R",40,"R",10,"R",30,"R",24,"R",80,"R",231,"R",10,"R",221,"R",101,"R",46,"R",10
221351,"R",554,"R",588,"R",94,"R",545,"R",2,"R",543,"R",490,"R",90,"A",,"A",,"A",,"A",,"A",,"R",10
221388,"A",,"A",,"A",,"R",33,"R",0,"R",33,"R",21,"R",64,"R",30,"R",0,"R",30,"R",2,"R",7,"R",11
221397,"R",919,"R",2560,"R",36,"R",996,"R",2,"R",994,"R",559,"R",56,"R",411,"R",0,"R",411,"R",201,"R",49,"R",19
221430,"A",,"A",,"A",,"R",70,"R",0,"R",70,"R",48,"R",69,"R",7,"R",0,"R",7,"R",5,"R",71,"R",20
221485,"R",1278,"R",3559,"R",36,"R",2047,"R",0,"R",2047,"R",905,"R",44,"R",1304,"R",0,"R",1304,"R",446,"R",34,"R",22
221494,"A",,"A",,"A",,"R",159,"R",0,"R",159,"R",125,"R",79,"R",35,"R",0,"R",35,"R",25,"R",71,"R",20
221519,"R",453,"R",494,"R",92,"R",433,"R",0,"R",433,"R",371,"R",86,"A",,"A",,"A",,"A",,"A",,"R",10
221582,"A",,"A",,"A",,"R",83,"R",0,"R",83,"R",56,"R",67,"R",14,"Z",0,"R",14,"R",8,"R",57,"R",12
221591,"A",,"A",,"A",,"R",76,"R",0,"R",76,"R",50,"R",66,"R",14,"R",0,"R",14,"R",7,"R",50,"R",17
221607,"A",,"A",,"A",,"R",86,"Z",0,"R",86,"R",61,"R",71,"R",8,"Z",0,"R",8,"R",6,"R",75,"R",18
221616,"A",,"A",,"A",,"R",192,"R",3,"R",189,"R",154,"R",81,"A",,"A",,"A",,"A",,"A",,"R",19
221625,"A",,"A",,"A",,"R",188,"R",0,"R",188,"R",140,"R",74,"R",135,"R",0,"R",135,"R",115,"R",85,"R",10
221634,"A",,"A",,"A",,"R",51,"R",1,"R",50,"R",38,"R",76,"R",8,"R",0,"R",8,"R",3,"R",38,"R",18
221643,"R",1638,"R",3322,"R",49,"R",1713,"R",0,"R",1713,"R",968,"R",57,"R",433,"Z",0,"R",433,"R",205,"R",47,"R",21
221661,"R",557,"R",906,"R",61,"R",407,"R",3,"R",404,"R",305,"R",75,"R",6,"Z",0,"R",6,"R",2,"R",33,"R",15
221731,"R",218,"R",410,"R",53,"R",206,"R",0,"R",206,"R",129,"R",63,"R",2,"R",0,"R",2,"R",1,"R",50,"R",15
221740,"R",2284,"R",3278,"R",70,"R",2170,"R",0,"R",2170,"R",1464,"R",67,"R",15,"R",0,"R",15,"R",6,"R",40,"R",18
221759,"R",4197,"R",5444,"R",77,"R",4175,"R",0,"R",4175,"R",3532,"R",85,"R",13,"R",0,"R",13,"R",5,"R",38,"R",17
221768,"R",1315,"R",1730,"R",76,"R",1290,"R",0,"R",1290,"R",914,"R",71,"R",14,"R",0,"R",14,"R",9,"R",64,"R",18
221795,"R",37,"R",108,"R",34,"R",5,"R",0,"R",5,"R",1,"R",20,"A",,"A",,"A",,"A",,"A",,"R",12
221829,"A",,"A",,"A",,"R",106,"R",0,"R",106,"R",94,"R",89,"A",,"A",,"A",,"A",,"A",,"R",20
221838,"R",1017,"R",1752,"R",58,"R",1075,"Z",0,"R",1075,"R",598,"R",56,"R",77,"Z",0,"R",77,"R",33,"R",43,"R",15
221847,"R",2046,"R",2877,"R",71,"R",1960,"Z",0,"R",1960,"R",1372,"R",70,"R",8,"Z",0,"R",8,"R",4,"R",50,"R",22
221856,"R",83,"R",260,"R",32,"R",60,"R",0,"R",60,"R",35,"R",58,"R",11,"R",0,"R",11,"R",6,"R",55,"R",14
221892,"R",234,"R",343,"R",68,"R",262,"R",0,"R",262,"R",194,"R",74,"R",0,"R",0,"R",0,"R",0,"A",,"R",15
221908,"R",870,"R",1569,"R",55,"R",1037,"Z",0,"R",1037,"R",592,"R",57,"R",262,"Z",0,"R",262,"R",118,"R",45,"R",23
221953,"R",331,"R",385,"R",86,"R",296,"R",0,"R",296,"R",170,"R",57,"R",0,"R",0,"R",0,"R",0,"A",,"R",17
221971,"R",422,"R",1189,"R",35,"R",370,"R",0,"R",370,"R",339,"R",92,"R",32,"R",0,"R",32,"R",32,"R",100,"R",11
221980,"A",,"A",,"A",,"R",7,"R",0,"R",7,"R",5,"R",71,"R",4,"R",0,"R",4,"R",4,"R",100,"R",20
221999,"R",1608,"R",1841,"R",87,"R",1600,"R",2,"R",1598,"R",1534,"R",96,"R",1,"Z",0,"R",1,"R",1,"R",100,"R",8
222026,"A",,"A",,"A",,"R",13,"R",0,"R",13,"R",9,"R",69,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
222053,"R",1157,"R",2178,"R",53,"R",1227,"R",0,"R",1227,"R",655,"R",53,"R",505,"R",0,"R",505,"R",215,"R",43,"R",23
222062,"R",1259,"R",1744,"R",72,"R",1325,"R",0,"R",1325,"R",719,"R",54,"R",178,"R",0,"R",178,"R",58,"R",33,"R",20
222099,"A",,"A",,"A",,"R",167,"R",0,"R",167,"R",128,"R",77,"R",10,"Z",0,"R",10,"R",4,"R",40,"R",20
222105,"R",24,"R",103,"R",23,"R",28,"R",0,"R",28,"R",23,"R",82,"R",69,"R",0,"R",69,"R",56,"R",81,"R",14
