unitid,"xbarevct",barevct,"xbaexclu",baexclu,"xbaac150",baac150,"xbanc100",banc100,"xbagr100",bagr100,"xbanc150",banc150,"xbagr150",bagr150,"xbaaexcl",baaexcl,"xbaac200",baac200,"xbanc20a",banc200a,"xbanc200",banc200,"xbagr200",bagr200,"xl4revct",l4revct,"xl4exclu",l4exclu,"xl4ac150",l4ac150,"xl4nc100",l4nc100,"xl4gr100",l4gr100,"xl4nc150",l4nc150,"xl4gr150",l4gr150,"xl4aexcl",l4aexcl,"xl4ac200",l4ac200,"xl4nc20a",l4nc200a,"xl4nc200",l4nc200,"xl4gr200",l4gr200
216223,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",10,"R",100,"R",10,"R",100,"R",0,"R",10,"R",0,"R",10,"R",100
216278,"R",486,"R",0,"R",486,"R",373,"R",77,"R",401,"R",83,"R",0,"R",486,"R",0,"R",401,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
216287,"R",367,"R",1,"R",366,"R",316,"R",86,"R",338,"R",92,"R",0,"R",366,"R",2,"R",340,"R",93,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
216296,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",362,"R",0,"R",362,"R",203,"R",56,"R",210,"R",58,"R",0,"R",362,"R",7,"R",217,"R",60
216311,"R",36,"R",0,"R",36,"R",3,"R",8,"R",3,"R",8,"Z",0,"R",36,"R",0,"R",3,"R",8,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
216339,"R",2913,"R",6,"R",2907,"R",857,"R",29,"R",1701,"R",59,"R",0,"R",2907,"R",80,"R",1781,"R",61,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
216357,"R",339,"R",0,"R",339,"Z",0,"R",0,"R",172,"R",51,"R",0,"R",339,"R",0,"R",172,"R",51,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
216418,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",89,"R",5,"R",84,"R",44,"R",52,"R",76,"R",90,"R",0,"R",84,"R",0,"R",76,"R",90
216427,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",59,"R",0,"R",59,"R",42,"R",71,"R",43,"R",73,"R",0,"R",59,"R",1,"R",44,"R",75
216436,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",152,"R",1,"R",151,"R",112,"R",74,"R",112,"R",74,"R",0,"R",151,"R",7,"R",119,"R",79
216445,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",110,"R",0,"R",110,"R",88,"R",80,"R",93,"R",85,"R",1,"R",109,"R",1,"R",94,"R",86
216454,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",174,"R",1,"R",173,"R",139,"R",80,"R",146,"R",84,"R",0,"R",173,"R",1,"R",147,"R",85
216524,"R",378,"R",2,"R",376,"R",287,"R",76,"R",293,"R",78,"R",0,"R",376,"R",0,"R",293,"R",78,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
216542,"R",141,"R",0,"R",141,"Z",0,"R",0,"R",66,"R",47,"R",0,"R",141,"R",1,"R",67,"R",48,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
216551,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",123,"R",0,"R",123,"R",63,"R",51,"R",65,"R",53,"R",0,"R",123,"R",0,"R",65,"R",53
216579,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",109,"R",0,"R",109,"R",81,"R",74,"R",91,"R",83,"R",0,"R",109,"R",2,"R",93,"R",85
216597,"R",1595,"R",0,"R",1595,"R",1303,"R",82,"R",1383,"R",87,"R",1,"R",1594,"R",11,"R",1394,"R",87,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
216630,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",23,"R",0,"R",23,"R",12,"R",52,"R",17,"R",74,"R",0,"R",23,"R",0,"R",17,"R",74
216649,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15,"R",0,"R",15,"R",14,"R",93,"R",14,"R",93,"R",0,"R",15,"R",0,"R",14,"R",93
216667,"R",356,"R",1,"R",355,"R",227,"R",64,"R",242,"R",68,"R",0,"R",355,"R",1,"R",243,"R",68,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
216694,"R",331,"R",3,"R",328,"R",146,"R",45,"R",176,"R",54,"R",0,"R",328,"R",2,"R",178,"R",54,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
216746,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",62,"R",0,"R",62,"R",47,"R",76,"R",53,"R",85,"R",0,"R",62,"R",6,"R",59,"R",95
216764,"R",1721,"R",6,"R",1715,"R",536,"R",31,"R",1014,"R",59,"Z",0,"R",1715,"R",52,"R",1066,"R",62,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
216773,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",22,"R",0,"R",22,"R",11,"R",50,"R",16,"R",73,"R",0,"R",22,"R",0,"R",16,"R",73
216782,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",141,"R",0,"R",141,"R",50,"R",35,"R",109,"R",77,"R",0,"R",141,"R",6,"R",115,"R",82
216807,"R",339,"R",0,"R",339,"R",230,"R",68,"R",265,"R",78,"R",0,"R",339,"R",1,"R",266,"R",78,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
216825,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",950,"R",0,"R",950,"R",54,"R",6,"R",163,"R",17,"R",0,"R",950,"R",44,"R",207,"R",22
216852,"R",534,"R",0,"R",534,"R",218,"R",41,"R",319,"R",60,"R",0,"R",534,"R",3,"R",322,"R",60,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
216931,"R",460,"R",0,"R",460,"R",194,"R",42,"R",259,"R",56,"Z",0,"R",460,"R",6,"R",265,"R",58,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
216986,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",30,"R",0,"R",30,"R",17,"R",57,"R",18,"R",60,"R",0,"R",30,"R",1,"R",19,"R",63
217013,"R",70,"R",0,"R",70,"R",36,"R",51,"R",44,"R",63,"R",0,"R",70,"R",0,"R",44,"R",63,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
217040,"R",16,"R",0,"R",16,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",16,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
217059,"R",891,"R",2,"R",889,"R",366,"R",41,"R",567,"R",64,"R",1,"R",888,"R",13,"R",580,"R",65,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
217077,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1166,"R",4,"R",1162,"R",0,"R",0,"R",675,"R",58,"R",0,"R",1162,"R",0,"R",675,"R",58
217086,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",77,"R",0,"R",77,"R",27,"R",35,"R",41,"R",53,"R",0,"R",77,"R",4,"R",45,"R",58
217095,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",109,"R",0,"R",109,"R",29,"R",27,"R",79,"R",72,"R",0,"R",109,"R",3,"R",82,"R",75
217156,"R",1419,"R",4,"R",1415,"R",1177,"R",83,"R",1328,"R",94,"R",0,"R",1415,"R",14,"R",1342,"R",95,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
217165,"R",707,"R",0,"R",707,"R",440,"R",62,"R",478,"R",68,"R",3,"R",704,"R",4,"R",482,"R",68,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
217235,"R",1413,"R",3,"R",1410,"R",573,"R",41,"R",763,"R",54,"R",1,"R",1409,"R",18,"R",781,"R",55,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
217244,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",220,"R",0,"R",220,"R",107,"R",49,"R",118,"R",54,"R",0,"R",220,"R",5,"R",123,"R",56
217323,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",740,"R",0,"R",740,"R",81,"R",11,"R",616,"R",83,"R",4,"R",736,"R",15,"R",631,"R",86
217402,"R",930,"R",0,"R",930,"R",775,"R",83,"R",799,"R",86,"R",0,"R",930,"R",1,"R",800,"R",86,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
217420,"R",906,"R",0,"R",906,"R",135,"R",15,"R",407,"R",45,"R",1,"R",905,"R",64,"R",471,"R",52,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
217475,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1750,"R",1,"R",1749,"R",44,"R",3,"R",168,"R",10,"R",0,"R",1749,"R",66,"R",234,"R",13
217484,"R",2186,"R",0,"R",2186,"R",869,"R",40,"R",1243,"R",57,"R",0,"R",2186,"R",22,"R",1265,"R",58,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
217493,"R",387,"R",0,"R",387,"R",303,"R",78,"R",347,"R",90,"R",0,"R",387,"R",0,"R",347,"R",90,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
217518,"R",856,"R",0,"R",856,"R",376,"R",44,"R",519,"R",61,"R",0,"R",856,"R",4,"R",523,"R",61,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
217536,"R",510,"R",0,"R",510,"R",273,"R",54,"R",301,"R",59,"R",0,"R",510,"R",0,"R",301,"R",59,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
217545,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1431,"R",0,"R",1431,"R",418,"R",29,"R",697,"R",49,"R",0,"R",1431,"R",0,"R",697,"R",49
217572,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4,"R",0,"R",4,"R",4,"R",100,"R",4,"R",100,"R",0,"R",4,"R",0,"R",4,"R",100
217581,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",163,"R",0,"R",163,"R",66,"R",40,"R",111,"R",68,"R",0,"R",163,"R",4,"R",115,"R",71
217606,"R",85,"R",0,"R",85,"R",24,"R",28,"R",28,"R",33,"R",1,"R",84,"R",0,"R",28,"R",33,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
217615,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",346,"R",0,"R",346,"R",18,"R",5,"R",61,"R",18,"Z",0,"R",346,"R",17,"R",78,"R",23
217624,"R",15,"R",0,"R",15,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",15,"R",3,"R",3,"R",20,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
217633,"R",322,"R",0,"R",322,"R",124,"R",39,"R",129,"R",40,"Z",0,"R",322,"R",4,"R",133,"R",41,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
217688,"R",387,"R",1,"R",386,"R",93,"R",24,"R",135,"R",35,"R",0,"R",386,"R",6,"R",141,"R",37,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
217712,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",157,"R",0,"R",157,"R",7,"R",4,"R",14,"R",9,"Z",0,"R",157,"R",5,"R",19,"R",12
217721,"R",709,"R",0,"R",709,"R",111,"R",16,"R",215,"R",30,"R",0,"R",709,"R",16,"R",231,"R",33,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
217776,"R",92,"R",0,"R",92,"R",33,"R",36,"R",46,"R",50,"R",0,"R",92,"R",1,"R",47,"R",51,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
217794,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",107,"R",0,"R",107,"R",23,"R",21,"R",23,"R",21,"R",0,"R",107,"R",84,"R",107,"R",100
217819,"R",1990,"R",5,"R",1985,"R",835,"R",42,"R",1204,"R",61,"R",1,"R",1984,"R",23,"R",1227,"R",62,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
217828,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",41,"R",0,"R",41,"R",23,"R",56,"R",27,"R",66,"R",0,"R",41,"R",2,"R",29,"R",71
217837,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",189,"R",0,"R",189,"R",8,"R",4,"R",23,"R",12,"Z",0,"R",189,"R",11,"R",34,"R",18
217864,"R",553,"R",2,"R",551,"R",344,"R",62,"R",393,"R",71,"R",0,"R",551,"R",3,"R",396,"R",72,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
217873,"R",321,"R",5,"R",316,"R",130,"R",41,"R",191,"R",60,"Z",0,"R",316,"R",6,"R",197,"R",62,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
217882,"R",3028,"R",0,"R",3028,"R",1333,"R",44,"R",2274,"R",75,"Z",0,"R",3028,"R",46,"R",2320,"R",77,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
217891,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",80,"R",0,"R",80,"R",5,"R",6,"R",14,"R",18,"R",0,"R",80,"R",5,"R",19,"R",24
217907,"R",178,"R",1,"R",177,"R",50,"R",28,"R",77,"R",44,"R",0,"R",177,"R",2,"R",79,"R",45,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
217925,"R",92,"R",0,"R",92,"R",50,"R",54,"R",60,"R",65,"R",0,"R",92,"R",2,"R",62,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
217934,"R",249,"R",0,"R",249,"Z",0,"R",0,"R",118,"R",47,"R",0,"R",249,"R",4,"R",122,"R",49,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
217961,"R",183,"R",0,"R",183,"Z",0,"R",0,"R",116,"R",63,"Z",0,"R",183,"R",0,"R",116,"R",63,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
217989,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",330,"R",0,"R",330,"R",30,"R",9,"R",48,"R",15,"Z",0,"R",330,"R",17,"R",65,"R",20
217998,"R",138,"R",0,"R",138,"R",89,"R",64,"R",96,"R",70,"R",0,"R",138,"R",0,"R",96,"R",70,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
218025,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",699,"R",0,"R",699,"R",47,"R",7,"R",73,"R",10,"R",0,"R",699,"R",34,"R",107,"R",15
218043,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",35,"R",0,"R",35,"R",8,"R",23,"R",9,"R",26,"R",0,"R",35,"R",7,"R",16,"R",46
218061,"R",602,"R",0,"R",602,"R",95,"R",16,"R",230,"R",38,"Z",0,"R",602,"R",18,"R",248,"R",41,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
218070,"R",688,"R",0,"R",688,"R",553,"R",80,"R",592,"R",86,"R",0,"R",688,"R",3,"R",595,"R",86,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
218113,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1589,"R",1,"R",1588,"R",97,"R",6,"R",180,"R",11,"R",0,"R",1588,"R",87,"R",267,"R",17
218140,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",731,"R",0,"R",731,"R",27,"R",4,"R",60,"R",8,"Z",0,"R",731,"R",32,"R",92,"R",13
218159,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",62,"R",0,"R",62,"R",1,"R",2,"R",39,"R",63,"R",0,"R",62,"R",1,"R",40,"R",65
218195,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",94,"R",0,"R",94,"R",0,"R",0,"R",67,"R",71,"R",0,"R",94,"R",5,"R",72,"R",77
218229,"R",509,"R",0,"R",509,"R",88,"R",17,"R",207,"R",41,"R",0,"R",509,"R",10,"R",217,"R",43,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
218238,"R",98,"R",0,"R",98,"R",23,"R",23,"R",36,"R",37,"R",0,"R",98,"R",2,"R",38,"R",39,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
218353,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1489,"R",0,"R",1489,"R",60,"R",4,"R",112,"R",8,"R",0,"R",1489,"R",70,"R",182,"R",12
218399,"R",266,"R",1,"R",265,"R",48,"R",18,"R",78,"R",29,"R",0,"R",265,"R",5,"R",83,"R",31,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
218414,"R",181,"R",0,"R",181,"R",58,"R",32,"R",93,"R",51,"R",0,"R",181,"R",0,"R",93,"R",51,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
218441,"R",373,"R",0,"R",373,"R",82,"R",22,"R",137,"R",37,"R",0,"R",373,"R",3,"R",140,"R",38,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
218487,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",425,"R",0,"R",425,"R",36,"R",8,"R",71,"R",17,"Z",0,"R",425,"R",18,"R",89,"R",21
218520,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",544,"R",0,"R",544,"R",42,"R",8,"R",86,"R",16,"Z",0,"R",544,"R",29,"R",115,"R",21
218539,"R",329,"R",0,"R",329,"R",213,"R",65,"R",234,"R",71,"R",0,"R",329,"R",2,"R",236,"R",72,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
218645,"R",473,"R",0,"R",473,"R",101,"R",21,"R",194,"R",41,"R",0,"R",473,"R",14,"R",208,"R",44,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
218663,"R",2477,"R",2,"R",2475,"R",988,"R",40,"R",1551,"R",63,"R",1,"R",2474,"R",52,"R",1603,"R",65,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
218672,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",234,"R",0,"R",234,"R",45,"R",19,"R",61,"R",26,"R",0,"R",234,"R",3,"R",64,"R",27
218681,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",121,"R",0,"R",121,"R",23,"R",19,"R",30,"R",25,"R",0,"R",121,"R",6,"R",36,"R",30
218690,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",209,"R",0,"R",209,"R",4,"R",2,"R",6,"R",3,"R",1,"R",208,"R",5,"R",11,"R",5
218706,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",79,"R",0,"R",79,"R",13,"R",16,"R",16,"R",20,"R",0,"R",79,"R",2,"R",18,"R",23
218724,"R",786,"R",2,"R",784,"R",157,"R",20,"R",331,"R",42,"R",0,"R",784,"R",23,"R",354,"R",45,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
218733,"R",571,"R",0,"R",571,"R",170,"R",30,"R",308,"R",54,"R",0,"R",571,"R",23,"R",331,"R",58,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
218742,"R",531,"R",0,"R",531,"R",94,"R",18,"R",191,"R",36,"R",0,"R",531,"R",11,"R",202,"R",38,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
218821,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",412,"R",4,"R",408,"R",143,"R",35,"R",153,"R",38,"R",0,"R",408,"R",0,"R",153,"R",38
218830,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",643,"R",0,"R",643,"R",56,"R",9,"R",85,"R",13,"Z",0,"R",643,"R",38,"R",123,"R",19
218858,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",330,"R",10,"R",320,"R",12,"R",4,"R",20,"R",6,"R",0,"R",320,"R",13,"R",33,"R",10
218867,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",66,"R",0,"R",66,"R",19,"R",29,"R",19,"R",29,"R",0,"R",66,"R",6,"R",25,"R",38
218885,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",875,"R",0,"R",875,"R",42,"R",5,"R",94,"R",11,"R",0,"R",875,"R",49,"R",143,"R",16
218894,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1535,"R",0,"R",1535,"R",45,"R",3,"R",126,"R",8,"Z",0,"R",1535,"R",68,"R",194,"R",13
218919,"R",114,"R",0,"R",114,"R",46,"R",40,"R",53,"R",46,"R",0,"R",114,"R",2,"R",55,"R",48,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
218955,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",77,"R",0,"R",77,"R",7,"R",9,"R",15,"R",19,"Z",0,"R",77,"R",4,"R",19,"R",25
218964,"R",902,"R",0,"R",902,"R",297,"R",33,"R",524,"R",58,"R",0,"R",902,"R",138,"R",662,"R",73,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
218973,"R",308,"R",0,"R",308,"R",222,"R",72,"R",243,"R",79,"R",0,"R",308,"R",3,"R",246,"R",80,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
218991,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",585,"R",0,"R",585,"R",23,"R",4,"R",63,"R",11,"R",0,"R",585,"R",27,"R",90,"R",15
219000,"R",460,"R",0,"R",460,"R",222,"R",48,"R",287,"R",62,"R",0,"R",460,"R",4,"R",291,"R",63,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219037,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",64,"R",0,"R",64,"R",3,"R",5,"R",42,"R",66,"R",0,"R",64,"R",0,"R",42,"R",66
219046,"R",470,"R",0,"R",470,"R",48,"R",10,"R",112,"R",24,"R",0,"R",470,"R",21,"R",133,"R",28,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219055,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",43,"R",0,"R",43,"R",6,"R",14,"R",7,"R",16,"R",0,"R",43,"R",0,"R",7,"R",16
219082,"R",305,"R",0,"R",305,"R",51,"R",17,"R",133,"R",44,"Z",0,"R",305,"R",10,"R",143,"R",47,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219091,"R",132,"R",0,"R",132,"R",40,"R",30,"R",49,"R",37,"R",1,"R",131,"R",2,"R",51,"R",39,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219125,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",58,"R",0,"R",58,"R",7,"R",12,"R",38,"R",66,"R",0,"R",58,"R",1,"R",39,"R",67
219143,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",483,"R",4,"R",479,"R",345,"R",72,"R",357,"R",75,"R",0,"R",479,"R",2,"R",359,"R",75
219170,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12,"R",0,"R",12,"R",12,"R",100,"R",12,"R",100,"Z",0,"R",12,"R",0,"R",12,"R",100
219189,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",443,"R",0,"R",443,"Z",0,"R",0,"R",415,"R",94,"Z",0,"R",443,"R",5,"R",420,"R",95
219198,"R",154,"R",0,"R",154,"R",46,"R",30,"R",73,"R",47,"R",0,"R",154,"R",0,"R",73,"R",47,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219204,"R",51,"R",0,"R",51,"R",2,"R",4,"R",3,"R",6,"R",0,"R",51,"R",0,"R",3,"R",6,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
