UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
131450,"R",198,"R",313,"R",63,"R",211,"R",0,"R",211,"R",154,"R",73,"R",0,"R",0,"R",0,"R",0,"A",,"R",6
131469,"R",2383,"R",2949,"R",81,"R",2568,"R",0,"R",2568,"R",2413,"R",94,"R",8,"R",0,"R",8,"R",6,"R",75,"R",13
131496,"R",1570,"R",2059,"R",76,"R",1551,"R",0,"R",1551,"R",1495,"R",96,"R",4,"Z",0,"R",4,"R",3,"R",75,"R",11
131520,"R",1464,"R",1827,"R",80,"P",1572,"P",0,"P",1572,"P",1305,"P",83,"P",19,"P",0,"P",19,"P",11,"P",58,"R",10
131566,"A",,"A",,"A",,"R",19,"R",1,"R",18,"R",17,"R",94,"R",20,"R",0,"R",20,"R",19,"R",95,"R",25
131742,"A",,"A",,"A",,"R",374,"R",0,"R",374,"R",268,"R",72,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",44
131803,"R",17,"R",393,"R",4,"R",28,"R",0,"R",28,"R",13,"R",46,"R",315,"R",0,"R",315,"R",114,"R",36,"R",24
131830,"A",,"A",,"A",,"R",9,"R",0,"R",9,"R",6,"R",67,"R",0,"R",0,"R",0,"R",0,"A",,"R",6
131876,"R",269,"R",457,"R",59,"R",243,"R",0,"R",243,"R",166,"R",68,"R",8,"R",0,"R",8,"R",2,"R",25,"R",9
132268,"A",,"A",,"A",,"R",324,"R",0,"R",324,"R",222,"R",69,"R",0,"R",0,"R",0,"R",0,"A",,"R",26
132338,"R",327,"R",779,"R",42,"R",185,"R",0,"R",185,"R",115,"R",62,"R",24,"R",0,"R",24,"R",11,"R",46,"R",18
132374,"A",,"A",,"A",,"R",443,"R",0,"R",443,"R",273,"R",62,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
132408,"R",57,"R",154,"R",37,"R",45,"R",0,"R",45,"R",32,"R",71,"R",4,"R",0,"R",4,"R",2,"R",50,"R",14
132471,"R",625,"R",1055,"R",59,"R",645,"R",4,"R",641,"R",407,"R",63,"R",3,"R",0,"R",3,"R",0,"R",0,"R",15
132602,"R",925,"R",1154,"R",80,"R",787,"R",0,"R",787,"R",532,"R",68,"R",5,"R",0,"R",5,"R",3,"R",60,"R",17
132657,"R",355,"R",492,"R",72,"R",334,"R",0,"R",334,"R",205,"R",61,"R",0,"R",0,"R",0,"R",0,"A",,"R",16
132666,"A",,"A",,"A",,"R",38,"R",0,"R",38,"R",38,"R",100,"R",0,"R",0,"R",0,"R",0,"A",,"R",22
132675,"A",,"A",,"A",,"R",81,"R",0,"R",81,"R",46,"R",57,"R",10,"R",1,"R",9,"R",9,"R",100,"R",7
132693,"R",2052,"R",3763,"R",55,"R",1997,"R",0,"R",1997,"R",1345,"R",67,"R",884,"R",0,"R",884,"R",411,"R",46,"R",21
132709,"R",4054,"R",10279,"R",39,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",30
132806,"A",,"A",,"A",,"R",136,"R",0,"R",136,"R",102,"R",75,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
132842,"R",19,"R",92,"R",21,"R",13,"R",0,"R",13,"R",11,"R",85,"R",9,"R",0,"R",9,"R",2,"R",22,"R",17
132851,"R",879,"R",2385,"R",37,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",18
132879,"R",52,"R",83,"R",63,"R",51,"R",0,"R",51,"R",40,"R",78,"R",3,"R",0,"R",3,"R",2,"R",67,"R",13
132903,"R",6050,"R",13245,"R",46,"R",6261,"Z",0,"R",6261,"R",5424,"R",87,"R",117,"Z",0,"R",117,"R",90,"R",77,"R",31
132976,"A",,"A",,"A",,"R",235,"R",0,"R",235,"R",194,"R",83,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
133021,"R",407,"R",581,"R",70,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",17
133085,"R",142,"R",188,"R",76,"R",133,"R",0,"R",133,"R",79,"R",59,"R",0,"R",0,"R",0,"R",0,"A",,"R",16
133155,"A",,"A",,"A",,"R",266,"R",0,"R",266,"R",181,"R",68,"R",56,"R",0,"R",56,"R",42,"R",75,"R",25
133386,"R",1887,"R",4397,"R",43,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",23
133465,"R",59,"R",320,"R",18,"R",42,"Z",0,"R",42,"R",16,"R",38,"R",31,"Z",0,"R",31,"R",3,"R",10,"R",15
133492,"R",500,"R",651,"R",77,"R",506,"R",1,"R",505,"R",402,"R",80,"R",13,"R",0,"R",13,"R",9,"R",69,"R",13
133508,"R",1794,"R",4373,"R",41,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",28
133526,"R",268,"R",292,"R",92,"R",245,"R",2,"R",243,"R",116,"R",48,"R",1,"R",0,"R",1,"R",0,"R",0,"R",17
133553,"R",951,"R",1261,"R",75,"R",857,"R",1,"R",856,"R",616,"R",72,"R",5,"R",0,"R",5,"R",1,"R",20,"R",15
133650,"R",2702,"R",3357,"R",80,"R",2420,"R",0,"R",2420,"R",1970,"R",81,"R",24,"R",0,"R",24,"R",13,"R",54,"R",19
133669,"R",2628,"R",6512,"R",40,"R",2389,"R",0,"R",2389,"R",1906,"R",80,"R",165,"R",0,"R",165,"R",118,"R",72,"R",21
133702,"R",1866,"R",6239,"R",30,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",37
133711,"R",615,"R",859,"R",72,"R",564,"R",0,"R",564,"R",417,"R",74,"R",2,"R",0,"R",2,"R",2,"R",100,"R",18
133809,"R",199,"R",217,"R",92,"R",191,"R",0,"R",191,"R",121,"R",63,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
133845,"A",,"A",,"A",,"R",253,"R",0,"R",253,"R",171,"R",68,"R",0,"R",0,"R",0,"R",0,"A",,"R",16
133854,"A",,"A",,"A",,"R",164,"R",0,"R",164,"R",137,"R",84,"R",0,"R",0,"R",0,"R",0,"A",,"R",16
133863,"A",,"A",,"A",,"R",231,"R",0,"R",231,"R",172,"R",74,"R",0,"R",0,"R",0,"R",0,"A",,"R",18
133872,"R",49,"R",740,"R",7,"R",8,"R",0,"R",8,"R",5,"R",63,"R",0,"R",0,"R",0,"Z",0,"A",,"R",12
133881,"R",489,"R",722,"R",68,"R",539,"R",0,"R",539,"R",406,"R",75,"R",0,"R",0,"R",0,"R",0,"A",,"R",16
133942,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
133951,"R",3693,"R",9645,"R",38,"R",2737,"R",0,"R",2737,"R",2268,"R",83,"R",160,"R",0,"R",160,"R",111,"R",69,"R",28
133960,"R",121,"R",284,"R",43,"R",106,"R",0,"R",106,"R",59,"R",56,"R",116,"R",0,"R",116,"R",59,"R",51,"R",16
133979,"R",464,"R",607,"R",76,"R",530,"R",1,"R",529,"R",367,"R",69,"R",13,"R",0,"R",13,"R",10,"R",77,"R",17
133997,"R",1993,"R",2326,"R",86,"R",41,"R",0,"R",41,"R",33,"R",80,"R",0,"R",0,"R",0,"R",0,"A",,"R",15
134024,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
134079,"R",605,"R",761,"R",80,"R",553,"R",0,"R",553,"R",409,"R",74,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",15
134097,"R",5912,"R",8795,"R",67,"R",5979,"R",0,"R",5979,"R",5483,"R",92,"R",14,"Z",0,"R",14,"R",9,"R",64,"R",26
134112,"A",,"A",,"A",,"R",637,"R",0,"R",637,"R",383,"R",60,"R",0,"R",0,"R",0,"R",0,"A",,"R",19
134121,"A",,"A",,"A",,"R",116,"R",0,"R",116,"R",70,"R",60,"R",0,"R",0,"R",0,"R",0,"A",,"R",25
134130,"R",6372,"R",8568,"R",74,"R",6301,"R",0,"R",6301,"R",6023,"R",96,"R",13,"R",0,"R",13,"R",11,"R",85,"R",21
134149,"A",,"A",,"A",,"R",5,"R",0,"R",5,"R",1,"R",20,"R",3,"R",0,"R",3,"R",0,"R",0,"R",39
134228,"A",,"A",,"A",,"R",21,"R",0,"R",21,"R",4,"R",19,"R",3,"Z",0,"R",3,"R",1,"R",33,"R",8
134237,"A",,"A",,"A",,"R",2273,"R",4,"R",2269,"R",1591,"R",70,"R",0,"R",0,"R",0,"R",0,"A",,"R",17
134291,"A",,"A",,"A",,"R",333,"R",1,"R",332,"R",129,"R",39,"R",109,"R",0,"R",109,"R",57,"R",52,"R",18
134307,"A",,"A",,"A",,"R",112,"R",0,"R",112,"R",65,"R",58,"R",65,"R",0,"R",65,"R",34,"R",52,"R",32
134343,"R",700,"R",1620,"R",43,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",22
134422,"R",39,"R",76,"R",51,"R",39,"R",0,"R",39,"R",29,"R",74,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
134495,"R",2865,"R",6439,"R",44,"R",2961,"R",0,"R",2961,"R",1841,"R",62,"R",1638,"R",0,"R",1638,"R",809,"R",49,"R",25
134510,"R",19,"R",32,"R",59,"R",13,"R",0,"R",13,"R",10,"R",77,"R",0,"R",0,"R",0,"R",0,"A",,"R",9
134529,"A",,"A",,"A",,"R",26,"R",0,"R",26,"R",21,"R",81,"R",0,"R",0,"R",0,"R",0,"A",,"R",22
134574,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",24
134608,"R",1761,"R",3661,"R",48,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",22
134680,"R",126,"R",267,"R",47,"R",78,"R",0,"R",78,"R",26,"R",33,"R",73,"R",0,"R",73,"R",27,"R",37,"R",21
134714,"A",,"A",,"A",,"R",54,"R",1,"R",53,"R",42,"R",79,"R",51,"R",0,"R",51,"R",36,"R",71,"R",11
134811,"R",609,"R",1130,"R",54,"R",561,"R",4,"R",557,"R",302,"R",54,"R",47,"R",2,"R",45,"R",20,"R",44,"R",20
134875,"A",,"A",,"A",,"R",306,"R",0,"R",306,"R",187,"R",61,"R",0,"R",0,"R",0,"R",0,"A",,"R",21
134909,"R",94,"R",143,"R",66,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",23
134945,"R",624,"R",1236,"R",50,"R",662,"Z",0,"R",662,"R",395,"R",60,"R",3,"Z",0,"R",3,"R",1,"R",33,"R",14
135063,"R",14,"R",91,"R",15,"R",8,"R",0,"R",8,"R",6,"R",75,"R",4,"R",0,"R",4,"R",2,"R",50,"R",9
135081,"R",2815,"R",4155,"R",68,"R",3092,"R",0,"R",3092,"R",1844,"R",60,"R",994,"R",0,"R",994,"R",781,"R",79,"R",20
135124,"A",,"A",,"A",,"R",269,"R",3,"R",266,"R",229,"R",86,"R",0,"R",0,"R",0,"R",0,"A",,"R",37
135142,"A",,"A",,"A",,"R",24,"R",0,"R",24,"R",20,"R",83,"R",51,"R",0,"R",51,"R",48,"R",94,"R",24
135160,"R",360,"R",762,"R",47,"R",420,"R",0,"R",420,"R",220,"R",52,"R",268,"R",0,"R",268,"R",100,"R",37,"R",13
135179,"A",,"A",,"A",,"R",190,"Z",0,"R",190,"R",109,"R",57,"R",78,"Z",0,"R",78,"R",51,"R",65,"R",14
135188,"R",602,"R",1030,"R",58,"R",583,"R",0,"R",583,"R",362,"R",62,"R",398,"R",0,"R",398,"R",189,"R",47,"R",17
135267,"A",,"A",,"A",,"R",218,"R",0,"R",218,"R",146,"R",67,"R",0,"R",0,"R",0,"R",0,"A",,"R",22
135276,"A",,"A",,"A",,"R",343,"R",0,"R",343,"R",207,"R",60,"R",312,"R",0,"R",312,"R",91,"R",29,"R",18
135294,"A",,"A",,"A",,"R",177,"R",0,"R",177,"R",48,"R",27,"R",264,"R",0,"R",264,"R",54,"R",20,"R",19
135337,"A",,"A",,"A",,"R",27,"R",0,"R",27,"R",6,"R",22,"R",18,"R",0,"R",18,"R",9,"R",50,"R",20
135364,"R",5,"R",19,"R",26,"P",4,"P",0,"P",4,"P",2,"P",50,"P",11,"P",0,"P",11,"P",9,"P",82,"R",34
135391,"R",1378,"R",2880,"R",48,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",24
135407,"A",,"A",,"A",,"R",140,"R",0,"R",140,"R",79,"R",56,"R",59,"R",0,"R",59,"R",31,"R",53,"R",8
135416,"A",,"A",,"A",,"R",203,"R",0,"R",203,"R",134,"R",66,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
135434,"A",,"A",,"A",,"R",109,"R",0,"R",109,"R",85,"R",78,"R",1,"R",0,"R",1,"R",0,"R",0,"R",12
135522,"A",,"A",,"A",,"R",268,"R",30,"R",238,"R",85,"R",36,"R",48,"R",10,"R",38,"R",25,"R",66,"R",5
135610,"R",2,"R",49,"R",4,"R",0,"R",0,"R",0,"R",0,"A",,"R",10,"R",0,"R",10,"R",7,"R",70,"R",9
135647,"A",,"A",,"A",,"R",364,"R",0,"R",364,"R",208,"R",57,"R",107,"R",0,"R",107,"R",50,"R",47,"R",30
135717,"R",8241,"R",14558,"R",57,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",24
135726,"R",2106,"R",3107,"R",68,"R",1905,"R",0,"R",1905,"R",1708,"R",90,"R",101,"R",0,"R",101,"R",93,"R",92,"R",11
135735,"A",,"A",,"A",,"R",627,"R",0,"R",627,"R",539,"R",86,"R",241,"R",0,"R",241,"R",184,"R",76,"R",11
135771,"A",,"A",,"A",,"R",163,"R",0,"R",163,"R",136,"R",83,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",24
135939,"A",,"A",,"A",,"R",107,"Z",0,"R",107,"R",71,"R",66,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",14
135957,"A",,"A",,"A",,"R",138,"R",0,"R",138,"R",78,"R",57,"R",18,"R",0,"R",18,"R",10,"R",56,"R",33
136011,"A",,"A",,"A",,"R",122,"R",0,"R",122,"R",65,"R",53,"R",16,"R",0,"R",16,"R",6,"R",38,"R",26
136048,"A",,"A",,"A",,"R",34,"R",0,"R",34,"R",31,"R",91,"R",33,"R",0,"R",33,"R",31,"R",94,"R",9
136066,"R",374,"R",433,"R",86,"R",5,"R",0,"R",5,"R",3,"R",60,"R",0,"R",0,"R",0,"R",0,"A",,"R",27
136075,"R",161,"R",222,"R",73,"R",58,"R",0,"R",58,"R",52,"R",90,"R",0,"R",0,"R",0,"R",0,"A",,"R",15
136109,"A",,"A",,"A",,"R",38,"Z",0,"R",38,"R",32,"R",84,"R",11,"Z",0,"R",11,"R",9,"R",82,"R",15
136145,"R",212,"R",359,"R",59,"R",158,"R",0,"R",158,"R",105,"R",66,"R",71,"R",0,"R",71,"R",30,"R",42,"R",22
136172,"R",1930,"R",3773,"R",51,"R",2011,"R",0,"R",2011,"R",1670,"R",83,"R",216,"R",0,"R",216,"R",163,"R",75,"R",21
136206,"R",105,"R",286,"R",37,"R",95,"Z",0,"R",95,"R",64,"R",67,"R",3,"Z",0,"R",3,"R",0,"R",0,"R",15
136215,"R",710,"R",2066,"R",34,"R",583,"Z",0,"R",583,"R",401,"R",69,"R",69,"Z",0,"R",69,"R",23,"R",33,"R",22
136233,"R",754,"R",1841,"R",41,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",27
136251,"A",,"A",,"A",,"R",19,"Z",0,"R",19,"R",14,"R",74,"R",3,"Z",0,"R",3,"R",2,"R",67,"R",14
136288,"A",,"A",,"A",,"R",3,"R",0,"R",3,"R",0,"R",0,"R",4,"R",0,"R",4,"R",1,"R",25,"R",36
136303,"A",,"A",,"A",,"R",183,"R",0,"R",183,"R",127,"R",69,"R",266,"Z",0,"R",266,"R",143,"R",54,"R",12
136330,"R",445,"R",1196,"R",37,"R",422,"R",0,"R",422,"R",270,"R",64,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
136358,"R",2851,"R",7051,"R",40,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",26
136400,"R",1487,"R",2968,"R",50,"R",1399,"R",0,"R",1399,"R",927,"R",66,"R",903,"R",0,"R",903,"R",459,"R",51,"R",31
136473,"R",1242,"R",2712,"R",46,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",25
136491,"A",,"A",,"A",,"R",166,"R",0,"R",166,"R",128,"R",77,"R",5,"R",0,"R",5,"R",4,"R",80,"R",16
136516,"R",1201,"R",2603,"R",46,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",19
136659,"A",,"A",,"A",,"R",65,"R",0,"R",65,"R",61,"R",94,"R",126,"R",0,"R",126,"R",7,"R",6,"R",8
136738,"A",,"A",,"A",,"R",376,"Z",0,"R",376,"R",228,"R",61,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",40
136747,"A",,"A",,"A",,"R",549,"Z",0,"R",549,"R",356,"R",65,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",33
136765,"A",,"A",,"A",,"R",266,"R",0,"R",266,"R",226,"R",85,"R",95,"R",0,"R",95,"R",82,"R",86,"R",20
136774,"R",317,"R",410,"R",77,"R",319,"R",0,"R",319,"R",261,"R",82,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
136783,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",8,"R",80,"R",24,"R",0,"R",24,"R",18,"R",75,"R",13
136826,"A",,"A",,"A",,"R",124,"R",0,"R",124,"R",49,"R",40,"R",179,"R",0,"R",179,"R",63,"R",35,"R",18
136950,"R",469,"R",533,"R",88,"R",464,"R",0,"R",464,"R",380,"R",82,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
137023,"A",,"A",,"A",,"R",174,"R",0,"R",174,"R",142,"R",82,"R",72,"R",0,"R",72,"R",71,"R",99,"R",13
137032,"R",539,"R",3636,"R",15,"R",486,"R",0,"R",486,"R",336,"R",69,"R",2,"R",0,"R",2,"R",0,"R",0,"R",16
137078,"R",2322,"R",6873,"R",34,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",22
137087,"A",,"A",,"A",,"R",880,"R",0,"R",880,"R",805,"R",91,"R",0,"R",0,"R",0,"R",0,"A",,"R",33
137096,"R",1394,"R",4922,"R",28,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",25
137120,"A",,"A",,"A",,"R",221,"R",0,"R",221,"R",141,"R",64,"R",114,"R",1,"R",113,"R",70,"R",62,"R",3
137148,"R",8,"R",28,"R",29,"R",2,"R",0,"R",2,"R",1,"R",50,"R",16,"R",0,"R",16,"R",10,"R",63,"R",9
137209,"R",2574,"R",4597,"R",56,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",29
137245,"A",,"A",,"A",,"R",975,"R",0,"R",975,"R",445,"R",46,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
137272,"R",6,"R",16,"R",38,"R",6,"R",0,"R",6,"R",4,"R",67,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",8
137281,"R",755,"R",1820,"R",41,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",16
137315,"R",335,"R",592,"R",57,"R",383,"R",0,"R",383,"R",224,"R",58,"R",224,"R",0,"R",224,"R",113,"R",50,"R",15
137351,"R",4392,"R",7843,"R",56,"R",3773,"R",0,"R",3773,"R",3317,"R",88,"R",84,"R",0,"R",84,"R",61,"R",73,"R",28
137476,"R",268,"R",426,"R",63,"R",238,"R",0,"R",238,"R",165,"R",69,"R",3,"R",0,"R",3,"R",1,"R",33,"R",14
137537,"R",6,"R",17,"R",35,"R",12,"R",0,"R",12,"R",8,"R",67,"R",7,"R",0,"R",7,"R",4,"R",57,"R",16
137546,"R",546,"R",673,"R",81,"R",502,"R",0,"R",502,"R",384,"R",76,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
137564,"R",508,"R",833,"R",61,"R",556,"R",0,"R",556,"R",353,"R",63,"R",13,"R",0,"R",13,"R",1,"R",8,"R",20
137591,"A",,"A",,"A",,"R",83,"R",0,"R",83,"R",66,"R",80,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
137713,"A",,"A",,"A",,"R",85,"Z",0,"R",85,"R",66,"R",78,"R",6,"Z",0,"R",6,"R",6,"R",100,"R",6
137759,"R",2559,"R",5143,"R",50,"R",2549,"R",0,"R",2549,"R",1452,"R",57,"R",779,"R",0,"R",779,"R",374,"R",48,"R",25
137777,"R",12,"R",14,"R",86,"R",6,"R",0,"R",6,"R",4,"R",67,"R",0,"R",0,"R",0,"R",0,"A",,"R",6
137801,"A",,"A",,"A",,"R",1,"R",0,"R",1,"R",1,"R",100,"R",5,"R",0,"R",5,"R",3,"R",60,"R",39
137810,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",2,"R",0,"R",2,"R",1,"R",50,"R",19
137847,"R",1348,"R",1852,"R",73,"R",1413,"R",1,"R",1412,"R",977,"R",69,"R",5,"R",0,"R",5,"R",3,"R",60,"R",17
137856,"A",,"A",,"A",,"R",85,"R",0,"R",85,"R",65,"R",76,"R",65,"R",0,"R",65,"R",51,"R",78,"R",20
137865,"A",,"A",,"A",,"R",93,"R",0,"R",93,"R",40,"R",43,"R",63,"R",0,"R",63,"R",25,"R",40,"R",13
137892,"A",,"A",,"A",,"R",328,"Z",0,"R",328,"R",154,"R",47,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",33
137953,"R",63,"R",78,"R",81,"R",80,"R",0,"R",80,"R",31,"R",39,"R",3,"R",0,"R",3,"R",0,"R",0,"R",10
137962,"R",31,"R",83,"R",37,"R",32,"R",0,"R",32,"R",13,"R",41,"R",4,"R",0,"R",4,"R",1,"R",25,"R",12
138132,"A",,"A",,"A",,"R",12,"R",0,"R",12,"R",12,"R",100,"R",15,"R",0,"R",15,"R",11,"R",73,"R",9
138187,"R",5117,"R",14084,"R",36,"R",5239,"R",0,"R",5239,"R",3681,"R",70,"R",2033,"R",0,"R",2033,"R",1142,"R",56,"R",35
138275,"R",172,"R",318,"R",54,"R",138,"R",0,"R",138,"R",93,"R",67,"R",3,"R",0,"R",3,"R",0,"R",0,"R",13
138284,"A",,"A",,"A",,"R",315,"R",0,"R",315,"R",75,"R",24,"R",288,"R",0,"R",288,"R",66,"R",23,"R",12
138293,"R",175,"R",289,"R",61,"R",172,"R",0,"R",172,"R",86,"R",50,"R",1,"Z",0,"R",1,"R",0,"R",0,"R",24
138309,"R",209,"R",1220,"R",17,"R",263,"Z",0,"R",263,"R",106,"R",40,"R",91,"Z",0,"R",91,"R",32,"R",35,"R",21
138354,"R",1181,"R",2950,"R",40,"R",1113,"R",1,"R",1112,"R",810,"R",73,"R",75,"R",0,"R",75,"R",54,"R",72,"R",23
138372,"A",,"A",,"A",,"R",240,"R",0,"R",240,"R",118,"R",49,"R",266,"R",0,"R",266,"R",55,"R",21,"R",12
138479,"A",,"A",,"A",,"R",557,"R",0,"R",557,"R",337,"R",61,"R",0,"R",0,"R",0,"R",0,"A",,"R",5
138488,"A",,"A",,"A",,"R",163,"R",0,"R",163,"R",117,"R",72,"R",147,"R",0,"R",147,"R",75,"R",51,"R",8
138497,"A",,"A",,"A",,"R",86,"R",0,"R",86,"R",62,"R",72,"R",51,"R",0,"R",51,"R",32,"R",63,"R",16
138558,"R",1114,"R",1458,"R",76,"R",31,"R",0,"R",31,"R",21,"R",68,"R",1,"R",0,"R",1,"R",0,"R",0,"R",29
138594,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
138600,"R",268,"R",334,"R",80,"R",238,"R",0,"R",238,"R",189,"R",79,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
138655,"R",130,"R",135,"R",96,"R",98,"R",0,"R",98,"R",64,"R",65,"R",4,"R",0,"R",4,"R",3,"R",75,"R",25
138664,"A",,"A",,"A",,"R",36,"Z",0,"R",36,"R",19,"R",53,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",13
138682,"R",553,"R",1271,"R",44,"R",658,"R",0,"R",658,"R",387,"R",59,"R",181,"R",0,"R",181,"R",86,"R",48,"R",36
138691,"R",1040,"R",2278,"R",46,"R",1117,"R",0,"R",1117,"R",499,"R",45,"R",347,"R",0,"R",347,"R",142,"R",41,"R",21
138716,"R",883,"R",1181,"R",75,"R",745,"R",0,"R",745,"R",533,"R",72,"R",15,"R",0,"R",15,"R",10,"R",67,"R",21
138761,"R",154,"R",169,"R",91,"R",154,"R",0,"R",154,"R",73,"R",47,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",12
138789,"R",1161,"R",2116,"R",55,"R",963,"R",0,"R",963,"R",692,"R",72,"R",153,"R",0,"R",153,"R",80,"R",52,"R",19
138813,"R",959,"R",1387,"R",69,"R",908,"R",0,"R",908,"R",465,"R",51,"R",186,"R",0,"R",186,"R",47,"R",25,"R",20
138822,"A",,"A",,"A",,"R",760,"R",0,"R",760,"R",556,"R",73,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",24
138840,"R",488,"R",1139,"R",43,"R",579,"R",0,"R",579,"R",303,"R",52,"R",451,"R",0,"R",451,"R",203,"R",45,"R",24
138868,"R",91,"R",209,"R",44,"R",110,"Z",0,"R",110,"R",76,"R",69,"R",1,"Z",0,"R",1,"R",1,"R",100,"R",25
138901,"R",473,"R",1276,"R",37,"R",418,"R",0,"R",418,"R",218,"R",52,"R",146,"R",0,"R",146,"R",57,"R",39,"R",23
138938,"A",,"A",,"A",,"R",29,"R",0,"R",29,"R",26,"R",90,"R",21,"Z",0,"R",21,"R",17,"R",81,"R",20
138947,"R",842,"R",1063,"R",79,"R",702,"R",0,"R",702,"R",464,"R",66,"R",1,"R",0,"R",1,"R",0,"R",0,"R",17
138956,"R",626,"R",1495,"R",42,"R",508,"R",0,"R",508,"R",254,"R",50,"R",294,"R",0,"R",294,"R",122,"R",41,"R",20
138983,"R",933,"R",1619,"R",58,"R",1006,"R",1,"R",1005,"R",689,"R",69,"R",81,"R",0,"R",81,"R",28,"R",35,"R",17
139010,"R",567,"R",1122,"R",51,"R",523,"R",0,"R",523,"R",297,"R",57,"R",251,"R",0,"R",251,"R",133,"R",53,"R",25
139074,"A",,"A",,"A",,"R",72,"Z",0,"R",72,"R",24,"R",33,"R",23,"Z",0,"R",23,"R",5,"R",22,"R",20
139092,"A",,"A",,"A",,"R",15,"R",0,"R",15,"R",7,"R",47,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
139144,"R",653,"R",694,"R",94,"R",569,"R",0,"R",569,"R",443,"R",78,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
139153,"R",32,"R",229,"R",14,"R",66,"R",0,"R",66,"R",40,"R",61,"R",39,"R",15,"R",24,"R",7,"R",29,"R",15
