UNITID,XBAREVCT,BAREVCT,XBAEXCLU,BAEXCLU,XBAAC150,BAAC150,XBANC100,BANC100,XBAGR100,BAGR100,XBANC150,BANC150,XBAGR150,BAGR150,XBAAEXCL,BAAEXCL,XBAAC200,BAAC200,XBANC20A,BANC200A,XBANC200,BANC200,XBAGR200,BAGR200,XL4REVCT,L4REVCT,XL4EXCLU,L4EXCLU,XL4AC150,L4AC150,XL4NC100,L4NC100,XL4GR100,L4GR100,XL4NC150,L4NC150,XL4GR150,L4GR150,XL4AEXCL,L4AEXCL,XL4AC200,L4AC200,XL4NC20A,L4NC200A,XL4NC200,L4NC200,XL4GR200,L4GR200 
218964,"R",940,"R",0,"R",940,"R",295,"R",31,"R",548,"R",58,"R",0,"R",940,"R",9,"R",557,"R",59,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
218973,"R",303,"R",0,"R",303,"R",218,"R",72,"R",234,"R",77,"R",0,"R",303,"R",0,"R",234,"R",77,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
218991,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",624,"R",0,"R",624,"R",34,"R",5,"R",69,"R",11,"Z",0,"R",624,"R",30,"R",99,"R",16
219000,"R",416,"R",0,"R",416,"R",214,"R",51,"R",272,"R",65,"R",0,"R",416,"R",1,"R",273,"R",66,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219037,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",67,"R",0,"R",67,"R",18,"R",27,"R",49,"R",73,"R",0,"R",67,"R",0,"R",49,"R",73
219046,"R",556,"R",0,"R",556,"R",65,"R",12,"R",124,"R",22,"R",0,"R",556,"R",16,"R",140,"R",25,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219055,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",26,"R",0,"R",26,"R",3,"R",12,"R",3,"R",12,"R",0,"R",26,"R",0,"R",3,"R",12
219082,"R",259,"R",0,"R",259,"R",54,"R",21,"R",141,"R",54,"Z",0,"R",259,"R",5,"R",146,"R",56,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219091,"R",125,"R",2,"R",123,"R",48,"R",39,"R",64,"R",52,"Z",0,"R",123,"R",1,"R",65,"R",53,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219125,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",60,"R",0,"R",60,"R",39,"R",65,"R",39,"R",65,"R",0,"R",60,"R",0,"R",39,"R",65
219143,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",624,"R",3,"R",621,"R",449,"R",72,"R",478,"R",77,"Z",0,"R",621,"R",1,"R",479,"R",77
219170,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12,"R",0,"R",12,"R",0,"R",0,"R",12,"R",100,"Z",0,"R",12,"R",0,"R",12,"R",100
219189,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",432,"R",0,"R",432,"R",269,"R",62,"R",269,"R",62,"R",0,"R",432,"R",15,"R",284,"R",66
219198,"R",148,"R",0,"R",148,"R",49,"R",33,"R",69,"R",47,"R",0,"R",148,"R",1,"R",70,"R",47,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219204,"R",67,"R",0,"R",67,"R",6,"R",9,"R",11,"R",16,"R",0,"R",67,"R",4,"R",15,"R",22,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219213,"R",13,"R",0,"R",13,"R",1,"R",8,"R",4,"R",31,"R",0,"R",13,"R",0,"R",4,"R",31,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219259,"R",327,"R",0,"R",327,"R",61,"R",19,"R",151,"R",46,"R",0,"R",327,"R",13,"R",164,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219277,"R",21,"R",0,"R",21,"R",3,"R",14,"R",6,"R",29,"R",0,"R",21,"R",0,"R",6,"R",29,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219295,"R",53,"R",0,"R",53,"R",11,"R",21,"R",14,"R",26,"Z",0,"R",53,"R",1,"R",15,"R",28,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219347,"R",397,"R",1,"R",396,"R",37,"R",9,"R",155,"R",39,"R",0,"R",396,"R",20,"R",175,"R",44,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219356,"R",1414,"R",0,"R",1414,"R",316,"R",22,"R",763,"R",54,"R",0,"R",1414,"R",36,"R",799,"R",57,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219374,"R",24,"R",0,"R",24,"Z",0,"R",0,"R",22,"R",92,"R",0,"R",24,"R",1,"R",23,"R",96,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219383,"R",211,"R",2,"R",209,"R",69,"R",33,"R",94,"R",45,"R",0,"R",209,"R",1,"R",95,"R",45,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219392,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",14,"R",0,"R",14,"R",14,"R",100,"R",14,"R",100,"R",0,"R",14,"R",0,"R",14,"R",100
219408,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",46,"R",0,"R",46,"R",0,"R",0,"R",6,"R",13,"R",0,"R",46,"R",6,"R",12,"R",26
219426,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",564,"R",0,"R",564,"R",207,"R",37,"R",263,"R",47,"R",0,"R",564,"R",9,"R",272,"R",48
219453,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",69,"R",0,"R",69,"R",0,"R",0,"R",56,"R",81,"R",0,"R",69,"R",0,"R",56,"R",81
219471,"R",879,"R",6,"R",873,"R",196,"R",22,"R",412,"R",47,"R",0,"R",873,"R",25,"R",437,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219480,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",354,"R",1,"R",353,"R",138,"R",39,"R",138,"R",39,"R",0,"R",353,"R",51,"R",189,"R",54
219505,"R",34,"R",0,"R",34,"Z",0,"R",0,"R",26,"R",76,"R",0,"R",34,"R",2,"R",28,"R",82,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219578,"R",11,"R",0,"R",11,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",11,"R",2,"R",2,"R",18,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219587,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",63,"R",0,"R",63,"R",30,"R",48,"R",38,"R",60,"R",0,"R",63,"R",8,"R",46,"R",73
219596,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",139,"R",0,"R",139,"R",100,"R",72,"R",115,"R",83,"Z",0,"R",139,"R",15,"R",130,"R",94
219602,"R",881,"R",0,"R",881,"R",77,"R",9,"R",234,"R",27,"R",0,"R",881,"R",36,"R",270,"R",31,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219639,"R",27,"R",0,"R",27,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",27,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219709,"R",502,"R",0,"R",502,"R",284,"R",57,"R",327,"R",65,"R",0,"R",502,"R",0,"R",327,"R",65,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219718,"R",141,"R",0,"R",141,"R",21,"R",15,"R",38,"R",27,"Z",0,"R",141,"R",2,"R",40,"R",28,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219790,"R",126,"R",1,"R",125,"R",60,"R",48,"R",75,"R",60,"R",0,"R",125,"R",0,"R",75,"R",60,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219806,"R",407,"R",0,"R",407,"R",152,"R",37,"R",211,"R",52,"R",0,"R",407,"R",5,"R",216,"R",53,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219824,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1033,"R",0,"R",1033,"R",31,"R",3,"R",81,"R",8,"R",2,"R",1031,"R",54,"R",135,"R",13
219833,"R",287,"R",0,"R",287,"R",124,"R",43,"R",165,"R",57,"R",0,"R",287,"R",3,"R",168,"R",59,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219879,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",525,"R",0,"R",525,"R",35,"R",7,"R",68,"R",13,"Z",0,"R",525,"R",18,"R",86,"R",16
219888,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",719,"R",0,"R",719,"R",43,"R",6,"R",107,"R",15,"R",0,"R",719,"R",32,"R",139,"R",19
219903,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1351,"R",0,"R",1351,"R",867,"R",64,"R",939,"R",70,"R",0,"R",1351,"R",1,"R",940,"R",70
219921,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",94,"R",0,"R",94,"R",41,"R",44,"R",64,"R",68,"R",2,"R",92,"R",19,"R",83,"R",90
219949,"R",201,"R",1,"R",200,"R",39,"R",20,"R",72,"R",36,"R",0,"R",200,"R",0,"R",72,"R",36,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219976,"R",594,"R",2,"R",592,"R",212,"R",36,"R",333,"R",56,"R",0,"R",592,"R",13,"R",346,"R",58,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219994,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",303,"R",2,"R",301,"R",172,"R",57,"R",212,"R",70,"R",3,"R",298,"R",0,"R",212,"R",71
220002,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",138,"R",4,"R",134,"R",28,"R",21,"R",56,"R",42,"R",0,"R",134,"R",1,"R",57,"R",43
220057,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",476,"R",0,"R",476,"R",13,"R",3,"R",42,"R",9,"Z",0,"R",476,"R",18,"R",60,"R",13
220075,"R",1460,"R",4,"R",1456,"R",255,"R",18,"R",559,"R",38,"R",0,"R",1456,"R",67,"R",626,"R",43,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
220118,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",54,"R",0,"R",54,"R",32,"R",59,"R",37,"R",69,"R",0,"R",54,"R",0,"R",37,"R",69
220127,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",296,"R",0,"R",296,"R",218,"R",74,"R",229,"R",77,"R",0,"R",296,"R",2,"R",231,"R",78
220163,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",21,"R",0,"R",21,"R",8,"R",38,"R",12,"R",57,"R",1,"R",20,"R",1,"R",13,"R",65
220181,"R",148,"R",0,"R",148,"R",64,"R",43,"R",79,"R",53,"R",0,"R",148,"R",0,"R",79,"R",53,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
220206,"R",57,"R",0,"R",57,"R",15,"R",26,"R",21,"R",37,"R",0,"R",57,"R",2,"R",23,"R",40,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
220215,"R",346,"R",0,"R",346,"R",146,"R",42,"R",203,"R",59,"R",0,"R",346,"R",4,"R",207,"R",60,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
220251,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",186,"R",1,"R",185,"R",71,"R",38,"R",127,"R",69,"R",0,"R",185,"R",0,"R",127,"R",69
220279,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",252,"R",1,"R",251,"R",164,"R",65,"R",196,"R",78,"R",0,"R",251,"R",32,"R",228,"R",91
220312,"R",138,"R",0,"R",138,"Z",0,"Z",0,"R",20,"R",14,"R",0,"R",138,"R",0,"R",20,"R",14,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
220321,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",237,"R",0,"R",237,"R",142,"R",60,"R",155,"R",65,"R",0,"R",237,"R",11,"R",166,"R",70
220394,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",95,"R",0,"R",95,"R",14,"R",15,"R",72,"R",76,"R",0,"R",95,"R",2,"R",74,"R",78
220400,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",660,"R",0,"R",660,"R",12,"R",2,"R",56,"R",8,"R",0,"R",660,"R",34,"R",90,"R",14
220464,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",42,"R",0,"R",42,"R",14,"R",33,"R",22,"R",52,"R",0,"R",42,"R",11,"R",33,"R",79
220473,"R",123,"R",0,"R",123,"R",45,"R",37,"R",64,"R",52,"R",0,"R",123,"R",1,"R",65,"R",53,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
220491,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",0,"R",0,"R",4,"R",40,"R",0,"R",10,"R",2,"R",6,"R",60
220516,"R",146,"R",0,"R",146,"R",64,"R",44,"R",71,"R",49,"R",0,"R",146,"R",1,"R",72,"R",49,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
220589,"R",202,"R",1,"R",201,"R",42,"R",21,"R",76,"R",38,"R",0,"R",201,"R",4,"R",80,"R",40,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
220598,"R",274,"R",1,"R",273,"Z",0,"R",0,"R",67,"R",25,"R",0,"R",273,"R",10,"R",77,"R",28,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
220604,"R",116,"R",0,"R",116,"R",7,"R",6,"R",25,"R",22,"Z",0,"R",116,"R",4,"R",29,"R",25,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
220613,"R",663,"R",0,"R",663,"R",204,"R",31,"R",336,"R",51,"R",1,"R",662,"R",11,"R",347,"R",52,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
220631,"R",153,"R",0,"R",153,"R",34,"R",22,"R",69,"R",45,"R",0,"R",153,"R",0,"R",69,"R",45,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
220640,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",288,"R",1,"R",287,"R",179,"R",62,"R",195,"R",68,"R",3,"R",284,"R",8,"R",203,"R",71
220701,"R",112,"R",0,"R",112,"Z",0,"R",0,"R",96,"R",86,"R",0,"R",112,"R",1,"R",97,"R",87,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
220710,"R",288,"R",0,"R",288,"R",133,"R",46,"R",158,"R",55,"R",0,"R",288,"R",4,"R",162,"R",56,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
220756,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",107,"R",0,"R",107,"R",72,"R",67,"R",106,"R",99,"R",1,"R",106,"R",0,"R",106,"R",100
220765,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",80,"R",0,"R",80,"R",35,"R",44,"R",62,"R",78,"R",0,"R",80,"R",5,"R",67,"R",84
220808,"R",74,"R",0,"R",74,"R",15,"R",20,"R",34,"R",46,"R",1,"R",73,"R",1,"R",35,"R",48,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
220853,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",431,"R",5,"R",426,"R",169,"R",40,"R",177,"R",42,"R",0,"R",426,"R",80,"R",257,"R",60
220862,"R",1923,"R",0,"R",1923,"R",353,"R",18,"R",660,"R",34,"Z",0,"R",1923,"R",128,"R",788,"R",41,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
220941,"R",37,"R",0,"R",37,"R",3,"R",8,"R",7,"R",19,"R",0,"R",37,"R",1,"R",8,"R",22,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
220978,"R",2788,"R",0,"R",2788,"R",741,"R",27,"R",1214,"R",44,"R",0,"R",2788,"R",136,"R",1350,"R",48,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
221014,"R",193,"R",0,"R",193,"R",93,"R",48,"R",108,"R",56,"Z",0,"R",193,"R",0,"R",108,"R",56,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
221050,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",348,"R",0,"R",348,"R",251,"R",72,"R",267,"R",77,"R",0,"R",348,"R",0,"R",267,"R",77
221096,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",826,"R",0,"R",826,"R",68,"R",8,"R",145,"R",18,"R",0,"R",826,"R",31,"R",176,"R",21
221102,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",330,"R",0,"R",330,"R",228,"R",69,"R",246,"R",75,"Z",0,"R",330,"R",18,"R",264,"R",80
221148,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1863,"R",0,"R",1863,"R",418,"R",22,"R",1394,"R",75,"Z",0,"R",1863,"R",17,"R",1411,"R",76
221157,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",253,"R",0,"R",253,"R",159,"R",63,"R",190,"R",75,"R",0,"R",253,"R",0,"R",190,"R",75
221184,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",639,"R",0,"R",639,"R",17,"R",3,"R",48,"R",8,"Z",0,"R",639,"R",57,"R",105,"R",16
221236,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",93,"R",0,"R",93,"R",71,"R",76,"R",81,"R",87,"R",0,"R",93,"R",2,"R",83,"R",89
221254,"R",46,"R",0,"R",46,"R",13,"R",28,"R",17,"R",37,"R",0,"R",46,"R",18,"R",35,"R",76,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
221281,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",329,"R",3,"R",326,"R",268,"R",82,"R",268,"R",82,"Z",0,"R",326,"R",10,"R",278,"R",85
221290,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",63,"R",0,"R",63,"R",2,"R",3,"R",41,"R",65,"R",1,"R",62,"R",6,"R",47,"R",76
221333,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",200,"R",0,"R",200,"R",82,"R",41,"R",189,"R",95,"R",1,"R",199,"R",0,"R",189,"R",95
221351,"R",417,"R",0,"R",417,"R",292,"R",70,"R",305,"R",73,"R",1,"R",416,"R",1,"R",306,"R",74,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
221388,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",130,"R",0,"R",130,"R",90,"R",69,"R",96,"R",74,"R",0,"R",130,"R",7,"R",103,"R",79
221397,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",955,"R",0,"R",955,"R",76,"R",8,"R",155,"R",16,"R",3,"R",952,"R",51,"R",206,"R",22
221430,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",231,"R",3,"R",228,"R",138,"R",61,"R",138,"R",61,"R",2,"R",226,"R",31,"R",169,"R",75
221485,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1612,"R",0,"R",1612,"R",11,"R",1,"R",65,"R",4,"Z",0,"R",1612,"R",54,"R",119,"R",7
221494,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",291,"R",5,"R",286,"R",234,"R",82,"R",234,"R",82,"R",0,"R",286,"R",1,"R",235,"R",82
221519,"R",354,"R",1,"R",353,"R",259,"R",73,"R",268,"R",76,"R",0,"R",353,"R",0,"R",268,"R",76,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
221582,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",94,"R",1,"R",93,"R",48,"R",52,"R",58,"R",62,"R",0,"R",93,"R",1,"R",59,"R",63
221591,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",260,"R",0,"R",260,"R",147,"R",57,"R",153,"R",59,"R",0,"R",260,"R",25,"R",178,"R",68
221607,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",111,"R",0,"R",111,"R",84,"R",76,"R",99,"R",89,"R",0,"R",111,"R",1,"R",100,"R",90
221616,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",492,"R",11,"R",481,"R",299,"R",62,"R",308,"R",64,"R",0,"R",481,"R",63,"R",371,"R",77
221625,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",477,"R",1,"R",476,"R",173,"R",36,"R",321,"R",67,"R",0,"R",476,"R",25,"R",346,"R",73
221634,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",78,"R",1,"R",77,"R",18,"R",23,"R",49,"R",64,"R",0,"R",77,"R",18,"R",67,"R",87
221643,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1124,"R",0,"R",1124,"R",22,"R",2,"R",96,"R",9,"Z",0,"R",1124,"R",107,"R",203,"R",18
221661,"R",493,"R",0,"R",493,"R",111,"R",23,"R",273,"R",55,"R",0,"R",493,"R",15,"R",288,"R",58,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
221731,"R",119,"R",0,"R",119,"R",33,"R",28,"R",52,"R",44,"Z",0,"R",119,"R",2,"R",54,"R",45,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
221740,"R",1062,"R",0,"R",1062,"R",258,"R",24,"R",445,"R",42,"Z",0,"R",1062,"R",44,"R",489,"R",46,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
221768,"R",1086,"R",0,"R",1086,"R",192,"R",18,"R",477,"R",44,"R",1,"R",1085,"R",18,"R",495,"R",46,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
221829,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",195,"R",0,"R",195,"R",20,"R",10,"R",141,"R",72,"R",0,"R",195,"R",8,"R",149,"R",76
221838,"R",1234,"R",0,"R",1234,"Z",0,"R",0,"R",496,"R",40,"Z",0,"R",1234,"R",66,"R",562,"R",46,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
221847,"R",1289,"R",0,"R",1289,"R",230,"R",18,"R",561,"R",44,"Z",0,"R",1289,"R",63,"R",624,"R",48,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
221856,"R",132,"R",0,"R",132,"R",31,"R",23,"R",46,"R",35,"R",0,"R",132,"R",2,"R",48,"R",36,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
221892,"R",215,"R",0,"R",215,"R",82,"R",38,"R",104,"R",48,"R",0,"R",215,"R",4,"R",108,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
221908,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",803,"R",0,"R",803,"R",43,"R",5,"R",131,"R",16,"Z",0,"R",803,"R",51,"R",182,"R",23
221953,"R",265,"R",0,"R",265,"R",89,"R",34,"R",113,"R",43,"Z",0,"R",265,"R",2,"R",115,"R",43,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
221971,"R",361,"R",0,"R",361,"R",188,"R",52,"R",232,"R",64,"R",0,"R",361,"R",0,"R",232,"R",64,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
221980,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",9,"R",90,"R",9,"R",90,"R",0,"R",10,"R",1,"R",10,"R",100
221999,"R",1556,"R",2,"R",1554,"R",1324,"R",85,"R",1413,"R",91,"Z",0,"R",1554,"R",4,"R",1417,"R",91,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
